uid,domainID,siteID,namedLocation,date,eventID,sampleDepth,waterTemp,specificConductance,dissolvedOxygen,dissolvedOxygenSaturation,dataQF,publicationDate,release
1df5b826-e041-4d4f-8b50-ba90fcef1c41,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,5,16.7,14.9,1.9,20.7,,20211222T014454Z,RELEASE-2022
a2e84dfb-3d9a-4c99-8a2b-3e1c08e7e1b7,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,1,18.3,11.2,7.7,85.7,,20211222T014454Z,RELEASE-2022
ce1f4ccf-4fdd-45a9-9b1b-ca140bb4805b,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,0.5,18.3,11.5,7.7,85.7,,20211222T014454Z,RELEASE-2022
388a4b51-c4ef-4e90-96b3-57f24a02bd84,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,1.5,18.2,11.6,7.7,85.9,,20211222T014454Z,RELEASE-2022
64a0441c-b276-4108-9b6f-e05ec55b5a0f,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,2,18.2,12.1,7.7,85.7,,20211222T014454Z,RELEASE-2022
cfe7b5f3-5b48-4f5d-ad9a-0e6c94e139be,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,4,18.1,12.2,7.6,84.6,,20211222T014454Z,RELEASE-2022
d08bcdee-0b21-41dc-9ba1-972877f0bad6,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,8,7.2,20.2,0.1,0.5,,20211222T014454Z,RELEASE-2022
0cdb0e43-dc8b-4d28-adf8-774d2d6f86d9,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,5.5,14.2,18.8,0.2,1.8,,20211222T014454Z,RELEASE-2022
65b55207-36ab-4950-bf67-4beac5534602,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,6.5,10.3,16.3,0.2,2.2,,20211222T014454Z,RELEASE-2022
1abf3d5c-3aa7-4c40-8f26-a341c7f3f593,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,6,11.6,17,0.1,1.2,,20211222T014454Z,RELEASE-2022
85f01a7a-8501-46a8-9f0e-3f507c7c5939,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,3.5,18.2,11.8,7.7,85.4,,20211222T014454Z,RELEASE-2022
5039cf03-2eb7-44f7-b061-3f67734fc4fc,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-04T14:15Z,LIRO.c0.20190904,3,18.2,11.6,7.7,85.4,,20211222T014454Z,RELEASE-2022
c6a51fed-57b1-473f-b9f7-8f1252eec160,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,1,17,9.9,7.8,85.4,,20211222T014454Z,RELEASE-2022
7f75269f-51f0-4556-9afb-b20eec44d9c7,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,8.5,7.2,26.4,0,0.3,,20211222T014454Z,RELEASE-2022
7d1e7e02-bca5-4295-a068-3b161c61b648,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,5,16.7,10.4,6.5,69.5,,20211222T014454Z,RELEASE-2022
5b576576-414e-43d1-872a-8639ee0d23d0,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,4.5,16.9,10.2,7.4,80.7,,20211222T014454Z,RELEASE-2022
9ea9df80-1fef-4a80-991e-c3cfe7fda7b3,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,6,12.3,14.5,0.1,1,,20211222T014454Z,RELEASE-2022
6b8a04e9-efb7-417e-bdd0-16abea091b26,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,7.5,8.2,12.7,0,0.4,,20211222T014454Z,RELEASE-2022
53472df1-a0a0-485d-a31a-8b6b312a99a7,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,8,7.4,16.5,0,0.4,,20211222T014454Z,RELEASE-2022
9bf62b1e-84e5-4d36-a5f2-3510ee204405,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,2.5,16.9,10.1,7.5,82.3,,20211222T014454Z,RELEASE-2022
1efdcfaa-c3ff-40c0-a8f5-1e93ce8880a0,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,5.5,14.8,14,0.2,4.7,,20211222T014454Z,RELEASE-2022
8983278c-c368-44d2-ac11-91d452b9bf76,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,3,16.9,10.2,7.5,81.7,,20211222T014454Z,RELEASE-2022
3f096327-4efc-403c-ac7f-8eb66f4ad93e,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,7,8.9,14.3,0.1,0.4,,20211222T014454Z,RELEASE-2022
d25963a1-b9b5-4e38-ac2c-7483ef66ce10,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,1.5,17,10.2,7.7,84.3,,20211222T014454Z,RELEASE-2022
d6c05e4e-0536-4963-b094-6372662ecb0d,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,3.5,16.9,10.1,7.5,81.5,,20211222T014454Z,RELEASE-2022
459f81fe-7d97-49cf-b6d5-dee2f18b90f1,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,6.5,10.3,15.1,0.1,0.7,,20211222T014454Z,RELEASE-2022
2a5e9f17-7d27-402e-b5cc-9c620cae1c5e,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,2,16.9,10.1,7.6,83.4,,20211222T014454Z,RELEASE-2022
0b67745e-0f4f-4614-b32e-3945dc84cfe2,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,4,16.9,10.2,7.4,80.9,,20211222T014454Z,RELEASE-2022
aed428c2-552a-4dbb-ad11-0a36caa5db6f,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-10T14:52Z,LIRO.c0.20190910,0.5,17,10.4,7.8,86,,20211222T014454Z,RELEASE-2022
bd57286e-9072-4879-9263-a315c051ff13,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,4.5,15.6,9.9,7.5,80.2,,20211222T014454Z,RELEASE-2022
dc728081-7dcb-4a7a-ab98-2ae6c3f1e95d,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,8,7.9,19.8,0.1,0.5,,20211222T014454Z,RELEASE-2022
178d0cde-a9fd-4bbd-97c8-88ee39d6b54d,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,2,15.7,9.9,7.6,80.8,,20211222T014454Z,RELEASE-2022
0ff75275-734d-47a5-a0df-88109178ea04,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,3.5,15.7,9.9,7.6,80.1,,20211222T014454Z,RELEASE-2022
5647190f-156f-4ffa-ad5a-06d449d18ebe,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,0.5,15.7,9.5,7.6,81.3,,20211222T014454Z,RELEASE-2022
f63cb0bd-866c-4567-b00c-88d834c8bc2c,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,1,15.7,10.3,7.6,81.6,,20211222T014454Z,RELEASE-2022
c0bed9ce-e18a-4c0c-9e33-fc9bf9ecf2f2,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,8.5,7.1,39,0.1,0.4,,20211222T014454Z,RELEASE-2022
fb2739fb-56f9-400c-9ce5-97b84d1fcaf6,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,3,15.7,10.1,7.4,79.7,,20211222T014454Z,RELEASE-2022
4c72761c-17fd-48eb-903a-bbc57b3acc0e,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,1.5,15.7,10.3,7.6,81,,20211222T014454Z,RELEASE-2022
b156b51e-12aa-448d-ab8a-044ee2a0e1f7,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,9,6.9,47.6,0.1,0.4,,20211222T014454Z,RELEASE-2022
3d7816c1-674c-4830-abc8-c79aec71e255,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,5.5,15.2,10.9,5.2,53.5,,20211222T014454Z,RELEASE-2022
998d3129-2b22-4f2f-9e0c-270c6854fa8e,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,6.5,12,14.7,0.2,2,,20211222T014454Z,RELEASE-2022
26f95ca7-9fc0-40f1-a8d5-77323da8546f,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,5,15.6,10,7.4,79.5,,20211222T014454Z,RELEASE-2022
fc7f83a8-dc05-48df-8cdb-acbe1136eb7d,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,6,13.6,13.2,0.4,4.6,,20211222T014454Z,RELEASE-2022
18921840-6923-461b-b2f5-c66edfca5dad,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,2.5,15.7,9.8,7.6,80.5,,20211222T014454Z,RELEASE-2022
689bd8fe-2bc9-40e9-af4d-89fc090a7843,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,4,15.6,10.1,7.5,80,,20211222T014454Z,RELEASE-2022
459a11de-1cca-43b8-ab86-1e7c58f9b25d,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,7.5,8.5,13.5,0.1,0.5,,20211222T014454Z,RELEASE-2022
7acf3bfe-8d26-4f75-939f-2aba969114c3,D05,LIRO,LIRO.AOS.buoy.c0,2019-09-30T15:23Z,LIRO.c0.20190930,7,9.7,13.3,0.1,0.6,,20211222T014454Z,RELEASE-2022
04974a1e-3db3-451b-b1ce-c5629aecda34,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,8.5,8.8,10.7,7.3,63.1,,20211222T032449Z,RELEASE-2022
b00c465b-9a9b-4b8c-ae75-a116f48f435b,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,0.5,8.9,10.3,8.6,74.6,,20211222T032449Z,RELEASE-2022
8befea35-149a-494a-9f7b-0ba54cf404b4,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,6.5,8.9,10.3,8.4,72.2,,20211222T032449Z,RELEASE-2022
8d3bc22c-e657-4504-a7ab-39695c5163d8,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,7.5,8.9,10.4,7.9,68.5,,20211222T032449Z,RELEASE-2022
1bb2d479-699a-4ce3-a5be-dd5bccc38707,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,3.5,8.9,10.3,8.4,72.7,,20211222T032449Z,RELEASE-2022
350e2fd8-ce49-4ffb-ad1d-6419bdb1835c,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,4,8.9,10.3,8.4,72.6,,20211222T032449Z,RELEASE-2022
72fee570-d50c-404d-a3ef-fd90d9d0fd9c,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,1.5,8.9,10.3,8.5,73.4,,20211222T032449Z,RELEASE-2022
87a091b0-4937-43f2-8f30-d10f8f2fb8b1,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,1,8.9,10.3,8.5,73.7,,20211222T032449Z,RELEASE-2022
b3830ff3-4b62-46ac-ac67-20e8652c6f19,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,2,8.9,10.2,8.5,73.1,,20211222T032449Z,RELEASE-2022
502fdeee-67d0-4791-b5e5-78088f7e2520,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,4.5,8.9,10.3,8.3,71.9,,20211222T032449Z,RELEASE-2022
f9428c9a-b741-4a6c-8be7-5dc4daaecfaf,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,6,8.3,10.3,8.3,71.9,,20211222T032449Z,RELEASE-2022
a06bd758-9334-4906-aca9-9c249400ddff,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,7,8.9,10.4,8.1,70.2,,20211222T032449Z,RELEASE-2022
bfb9e1b8-8444-4071-9566-9a418933b868,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,5.5,8.9,10.3,8.4,72.2,,20211222T032449Z,RELEASE-2022
28bf5bb2-479c-4304-bf1b-60a4316d078f,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,3,8.9,10.3,8.4,72.8,,20211222T032449Z,RELEASE-2022
16dc4563-1a66-4500-9dbd-3ba9c6a4d46c,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,2.5,8.9,10.4,8.4,72.5,,20211222T032449Z,RELEASE-2022
c0e33bab-b07c-494d-8cc4-55d30e3ca0c4,D05,LIRO,LIRO.AOS.buoy.c0,2019-10-22T14:43Z,LIRO.c0.20191022,5,8.9,10.3,8.3,71.9,,20211222T032449Z,RELEASE-2022
7da16cf8-99d2-4293-b39c-cccf632d5575,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,5,4.6,10.2,9.7,75.5,,20211221T212351Z,RELEASE-2022
9fcbfe4f-4993-4008-8eac-6a29c88f573a,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,3.5,4.7,10.2,9.8,75.9,,20211221T212351Z,RELEASE-2022
2f803ace-a1b4-4cff-93d7-ad122c25c98c,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,0.5,4.8,10.2,9.9,77.3,,20211221T212351Z,RELEASE-2022
21ef5c1c-755d-496f-9a4a-28c77253ebf0,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,3,4.7,10.1,9.8,76.1,,20211221T212351Z,RELEASE-2022
a208c91b-c3df-44d4-9d9b-b00371fb94c4,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,6,4.6,10.2,9.7,75.3,,20211221T212351Z,RELEASE-2022
c147c476-285f-453d-a7fb-40f40b491fcc,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,2.5,4.7,10.1,9.8,76.3,,20211221T212351Z,RELEASE-2022
3c9bdb09-96f2-4475-b9b7-ff8ad932384f,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,1,4.8,10,9.9,76.7,,20211221T212351Z,RELEASE-2022
d9f31e1f-28d0-4fbf-9b12-c34ddb15aa59,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,2,4.7,10.1,9.9,76.7,,20211221T212351Z,RELEASE-2022
c47b89e0-ea14-48de-bea4-8df4154400b2,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,8,4.6,10.1,9.7,75.2,,20211221T212351Z,RELEASE-2022
8959c8fb-52c0-4e64-a631-1ca49e7eee65,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,7,4.6,10,9.7,75.2,,20211221T212351Z,RELEASE-2022
07ccbacc-0e51-4947-b66f-6b375262a525,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,4,4.7,10.2,9.7,75.2,,20211221T212351Z,RELEASE-2022
19526637-90d2-4d6c-8596-8280f97f0295,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-05T04:11Z,LIRO.c0.20191104,1.5,4.7,10,9.9,76.7,,20211221T212351Z,RELEASE-2022
2608669d-8bce-4f2b-bc85-32e5fdde65c5,D05,LIRO,LIRO.AOS.buoy.c0,2020-01-21T19:28Z,LIRO.c0.20200121,3.5,4.1,11.2,4.7,35.7,,20211221T215708Z,RELEASE-2022
28319723-2d2a-4b7b-afb3-6049fddbde72,D05,LIRO,LIRO.AOS.buoy.c0,2020-01-21T19:28Z,LIRO.c0.20200121,8,4.3,12,2.1,16.2,,20211221T215708Z,RELEASE-2022
30d6cfbe-498c-447f-863a-d702a28938de,D05,LIRO,LIRO.AOS.buoy.c0,2020-01-21T19:28Z,LIRO.c0.20200121,2,4,11,4.7,35.9,,20211221T215708Z,RELEASE-2022
99a2e369-c275-4fb2-a0cf-2cbfacd02fee,D05,LIRO,LIRO.AOS.buoy.c0,2020-01-21T19:28Z,LIRO.c0.20200121,0.5,1.9,10.9,6.9,49.5,,20211221T215708Z,RELEASE-2022
23f7f6bc-8632-41ac-a63a-bbca7f0a2cc4,D05,LIRO,LIRO.AOS.buoy.c0,2020-01-21T19:28Z,LIRO.c0.20200121,6,4.1,11.4,4.4,33.8,,20211221T215708Z,RELEASE-2022
2db494cf-bb12-4ecd-86d9-1a67deeb3ac0,D05,LIRO,LIRO.AOS.buoy.c0,2020-02-04T19:23Z,LIRO.c0.20200204,4,4,11.1,4.3,32.5,,20211222T014536Z,RELEASE-2022
26aad6e0-2d53-4afe-9974-21120ac4939e,D05,LIRO,LIRO.AOS.buoy.c0,2020-02-04T19:23Z,LIRO.c0.20200204,6.5,4.1,11.5,2.5,19.1,,20211222T014536Z,RELEASE-2022
5e647b5a-47f8-40db-ab2d-dab6e20dff25,D05,LIRO,LIRO.AOS.buoy.c0,2020-02-04T19:23Z,LIRO.c0.20200204,9,4.3,16.4,0.5,3.7,,20211222T014536Z,RELEASE-2022
8634ce0d-8c02-4b1f-95ea-a331aab2be20,D05,LIRO,LIRO.AOS.buoy.c0,2020-02-04T19:23Z,LIRO.c0.20200204,0.5,1.6,10.5,6.3,45.4,,20211222T014536Z,RELEASE-2022
70c3d8d9-e942-4578-bb96-c522510a659e,D05,LIRO,LIRO.AOS.buoy.c0,2020-02-04T19:23Z,LIRO.c0.20200204,2,3.9,10.9,4.3,32.4,,20211222T014536Z,RELEASE-2022
a4903c52-8216-44d3-801a-5d252e7aa542,D05,LIRO,LIRO.AOS.buoy.c0,2020-03-03T18:56Z,LIRO.c0.20200303,6,4,11.6,2.7,20.6,,20211222T025100Z,RELEASE-2022
1e9f03a6-abc4-461c-ac09-247d456c58da,D05,LIRO,LIRO.AOS.buoy.c0,2020-03-03T18:56Z,LIRO.c0.20200303,8,4.1,12,1.5,11,,20211222T025100Z,RELEASE-2022
4db140ad-81e5-434c-8ce3-7df16e1b5e51,D05,LIRO,LIRO.AOS.buoy.c0,2020-03-03T18:56Z,LIRO.c0.20200303,2,4,11.4,2.7,20.6,,20211222T025100Z,RELEASE-2022
8b0f74b3-6022-42dc-929f-0667bd29d6ff,D05,LIRO,LIRO.AOS.buoy.c0,2020-03-03T18:56Z,LIRO.c0.20200303,0.5,1,10.8,5.9,42,,20211222T025100Z,RELEASE-2022
df78b2a3-2a33-4e68-b161-28c861c24828,D05,LIRO,LIRO.AOS.buoy.c0,2020-03-03T18:56Z,LIRO.c0.20200303,4,4,11.6,2.7,20.6,,20211222T025100Z,RELEASE-2022
34e8b441-f285-49af-a311-35c365f6a73a,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,7.5,6.4,11.3,0.4,3.4,,20211222T014805Z,RELEASE-2022
c8bfb74f-ed40-4e3e-aa49-06b9479a15f8,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,5,11.5,10.3,8.7,80.9,,20211222T014805Z,RELEASE-2022
439abe9c-a84b-4e9e-ab72-5bcfa8c42f19,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,4,14.9,10,9.5,93.4,,20211222T014805Z,RELEASE-2022
1bf70240-194f-43bd-ab90-9f112a6bddb3,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,3,18.7,9.5,8,85.8,,20211222T014805Z,RELEASE-2022
79dad256-9b22-47c8-8031-d13e5d5389d8,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,7,6.9,11,1.8,14.8,,20211222T014805Z,RELEASE-2022
580cfece-04c5-40a4-9202-c6bac5d4a1f6,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,3.5,17.7,9.6,8.5,89.2,,20211222T014805Z,RELEASE-2022
ee8b8093-5923-43fb-8558-f9679e545b4a,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,6,8.8,10.6,7.2,62.2,,20211222T014805Z,RELEASE-2022
ba294e1f-f1ac-4172-a6be-16b5c5e75698,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,4.5,12.9,10.1,9.4,88.8,,20211222T014805Z,RELEASE-2022
3ae85326-19e2-4614-bafd-0aa44085d904,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,9,5.8,14.5,0.1,0.4,,20211222T014805Z,RELEASE-2022
50bcb2a1-98dc-4d6d-b7f3-dae355b32a69,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,8,6.1,11.4,0.2,1.4,,20211222T014805Z,RELEASE-2022
a421576e-ade3-4041-b631-25187a7d36ae,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,6.5,7.8,10.7,5.5,46,,20211222T014805Z,RELEASE-2022
f650cf55-f315-4b67-a0b1-86de9328acd4,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,0.5,19.6,9.5,8,87.3,,20211222T014805Z,RELEASE-2022
15c45738-b3c0-41cd-a4b6-b1c2009c606b,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,1.5,19.2,9.4,8,86.9,,20211222T014805Z,RELEASE-2022
c32516a0-73ec-4199-b0c3-209fd7de24e1,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,1,19.6,9.4,7.9,86.9,,20211222T014805Z,RELEASE-2022
d67cca29-4e2c-434c-b3d0-469fe210dcb3,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,2,19.1,9.4,7.9,85.8,,20211222T014805Z,RELEASE-2022
6406399b-2bf2-4c9c-871b-32baa65953f7,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,5.5,10.1,10.5,8.1,71.4,,20211222T014805Z,RELEASE-2022
01691ab2-5e3f-490e-b933-43dbfc1fcfe4,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-16T15:49Z,LIRO.c0.20200616,2.5,19.1,9.4,7.9,85.6,,20211222T014805Z,RELEASE-2022
2456dcee-6253-4862-bdd7-a276a93ed83f,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,5.5,11.1,10.2,6.6,60.3,,20211222T014805Z,RELEASE-2022
4195921f-970b-4987-b885-5c6167647764,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,8,6.5,11.4,0.1,0.5,,20211222T014805Z,RELEASE-2022
6aa7e3d5-c6a7-42f2-9384-6739c53704c5,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,2,23.6,9.6,7.5,87.8,,20211222T014805Z,RELEASE-2022
c8fd5b0b-a6fa-4ec5-b862-29f4de3f46c0,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,4,16.5,9.7,9.5,97.3,,20211222T014805Z,RELEASE-2022
368fe5f2-e722-4548-b590-47c85c07547f,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,6,9.4,10.2,5.6,48.6,,20211222T014805Z,RELEASE-2022
890ca37e-11e6-4f01-a473-3af14e3133f6,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,3.5,19.2,9.5,9,97.8,,20211222T014805Z,RELEASE-2022
77251acb-0c7c-46d1-9bed-ac3411431a98,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,4.5,14.3,9.8,8.9,86.4,,20211222T014805Z,RELEASE-2022
b3ca5fb7-ae44-456e-be7d-bcd70ee9be60,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,3,21.1,9.5,7.7,86.1,,20211222T014805Z,RELEASE-2022
20d43735-6b70-4c20-8548-c6b5e7493c71,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,1.5,24.1,9.5,7.4,88.7,,20211222T014805Z,RELEASE-2022
a2c2564b-7dfd-4ade-8fb3-ef34e8655204,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,7,7.5,10.7,1.4,11.6,,20211222T014805Z,RELEASE-2022
3602fca8-7a25-4ed5-8e7b-b5a6120faab4,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,7.5,6.9,10.9,0.2,1.3,,20211222T014805Z,RELEASE-2022
6ff3f898-313f-4cc9-91af-5429aff24f74,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,0.5,24.3,9.6,7.4,87.8,,20211222T014805Z,RELEASE-2022
fc7c0a9f-6cbf-4012-a91c-67efa1d7c35a,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,2.5,22.4,9.5,7.6,87.9,,20211222T014805Z,RELEASE-2022
570596ab-f306-4453-a46c-61afdcfd96e4,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,5,12.5,10.1,8.2,77,,20211222T014805Z,RELEASE-2022
0f90a544-c6ad-4bc7-bc1e-59684194148c,D05,LIRO,LIRO.AOS.buoy.c0,2020-06-29T15:37Z,LIRO.c0.20200629,6.5,8.3,10.3,3.4,28.2,,20211222T014805Z,RELEASE-2022
