uid,domainID,siteID,namedLocation,collectDate,parentSampleID,parentSampleCode,isotopePOMRep2SampleCond,isotopePOMRep2SampleID,isotopePOMRep2SampleCode,isotopePOMSampleCond,isotopePOMSampleID,isotopePOMSampleCode,processedDateFilters,sampleVolumeFilteredPOMRep1,sampleVolumeFilteredPOMRep2,fieldDataQF,publicationDate,release
ea8d950e-53da-4b98-83dc-cb1146f78588,D05,CRAM,CRAM.AOS.buoy.c0,2021-02-09T17:41Z,CRAM.C0.20210209,,Sample condition ok,CRAM.C0.20210209.POM.2,A00000204374,Sample condition ok,CRAM.C0.20210209.POM.1,A00000204373,2021-02-09T20:11Z,250,250,,20211221T225246Z,PROVISIONAL
5f86e3bc-293b-4a85-b424-b3ebdcf21771,D05,CRAM,CRAM.AOS.buoy.c0,2021-03-01T17:30Z,CRAM.C0.20210301,,Sample condition ok,CRAM.C0.20210301.POM.2,A00000204376,Sample condition ok,CRAM.C0.20210301.POM.1,A00000204377,2021-03-01T20:31Z,200,200,,20211221T201727Z,PROVISIONAL
d35a6fd9-785c-4425-9508-00c222406f68,D05,CRAM,CRAM.AOS.buoy.c1,2021-04-20T15:01Z,CRAM.C1.20210420,,Sample condition ok,CRAM.C1.20210420.POM.2,A00000204360,Sample condition ok,CRAM.C1.20210420.POM.1,A00000204359,2021-04-20T17:18Z,150,150,,20211221T235545Z,PROVISIONAL
2b6ad546-9aee-4f68-9a5c-73f188edaa86,D05,CRAM,CRAM.AOS.buoy.c2,2021-04-20T15:32Z,CRAM.C2.20210420,,Sample condition ok,CRAM.C2.20210420.POM.2,A00000204361,Sample condition ok,CRAM.C2.20210420.POM.1,A00000204362,2021-04-20T18:16Z,150,150,,20211221T235545Z,PROVISIONAL
7b1321c8-b411-4494-b639-db26d0133608,D05,CRAM,CRAM.AOS.buoy.c1,2021-05-04T17:03Z,CRAM.C1.20210504,,Sample condition ok,CRAM.C1.20210504.POM.2,A00000205445,Sample condition ok,CRAM.C1.20210504.POM.1,A00000205443,2021-05-04T19:25Z,150,150,,20211221T195356Z,PROVISIONAL
6f16e2c1-ab95-4229-ab49-6d77f0a9ffc1,D05,CRAM,CRAM.AOS.buoy.c2,2021-05-04T17:04Z,CRAM.C2.20210504,,Sample condition ok,CRAM.C2.20210504.POM.2,A00000205446,Sample condition ok,CRAM.C2.20210504.POM.1,A00000205444,2021-05-04T19:47Z,150,150,,20211221T195356Z,PROVISIONAL
bc597d6d-8a52-416e-b70a-faa698edd437,D05,CRAM,CRAM.AOS.buoy.c1,2021-06-01T15:48Z,CRAM.C1.20210601,,Sample condition ok,CRAM.C1.20210601.POM.2,A00000205451,Sample condition ok,CRAM.C1.20210601.POM.1,A00000205452,2021-06-01T15:48Z,150,150,,20211221T205746Z,PROVISIONAL
05070d9b-fe4d-40cc-8e3d-b4e14cec3693,D05,CRAM,CRAM.AOS.buoy.c2,2021-06-01T16:02Z,CRAM.C2.20210601,,Sample condition ok,CRAM.C2.20210601.POM.2,A00000205994,Sample condition ok,CRAM.C2.20210601.POM.1,A00000205993,2021-06-01T16:02Z,150,150,,20211221T205746Z,PROVISIONAL
6543b352-4667-4b9f-88d9-075304a71d0a,D05,CRAM,CRAM.AOS.buoy.c1,2021-07-06T15:12Z,CRAM.C1.20210706,,Sample condition ok,CRAM.C1.20210706.POM.2,A00000206309,Sample condition ok,CRAM.C1.20210706.POM.1,A00000206293,2021-07-06T16:53Z,200,200,,20220125T175236Z,PROVISIONAL
e6327942-d0a6-438a-a26b-7ab069b26485,D05,CRAM,CRAM.AOS.buoy.c2,2021-07-06T15:30Z,CRAM.C2.20210706,,Sample condition ok,CRAM.C2.20210706.POM.2,A00000206289,Sample condition ok,CRAM.C2.20210706.POM.1,A00000206290,2021-07-06T19:00Z,150,150,,20220125T175236Z,PROVISIONAL
3506cce6-f8bc-4b25-89b9-baeae4d5df26,D05,CRAM,CRAM.AOS.buoy.c1,2021-08-09T17:25Z,CRAM.C1.20210809,,"","","","","","","",,,,20220125T175218Z,PROVISIONAL
6bb5cd31-6eea-43ef-a823-023325631ac7,D05,CRAM,CRAM.AOS.buoy.c1,2021-08-09T17:25Z,CRAM.C1.20210809,,Sample condition ok,CRAM.C1.20210809.POM.2,A00000206314,Sample condition ok,CRAM.C1.20210809.POM.1,A00000206360,2021-08-09T21:01Z,150,150,,20220125T175218Z,PROVISIONAL
0ae7c058-07b3-419f-a489-a4e7716c3ee8,D05,CRAM,CRAM.AOS.buoy.c1,2021-08-09T17:25Z,CRAM.C1.20210809,,"","","","","","","",,,,20220125T175218Z,PROVISIONAL
7f37e203-d656-4563-a8b1-2ad6fd6bc959,D05,CRAM,CRAM.AOS.buoy.c2,2021-08-09T17:41Z,CRAM.C2.20210809,,"","","","","","","",,,,20220125T175218Z,PROVISIONAL
e43653b9-59c2-4a2b-9f48-f26fd6d085a7,D05,CRAM,CRAM.AOS.buoy.c2,2021-08-09T17:41Z,CRAM.C2.20210809,,Sample condition ok,CRAM.C2.20210809.POM.2,A00000206338,Sample condition ok,CRAM.C2.20210809.POM.1,A00000206279,"",100,100,,20220125T175218Z,PROVISIONAL
fcdfbe12-7d09-45fd-93b8-58567905b77c,D05,CRAM,CRAM.AOS.buoy.c2,2021-08-09T17:41Z,CRAM.C2.20210809,,"","","","","","","",,,,20220125T175218Z,PROVISIONAL
6744556f-25b5-4075-8f6d-483a0cca0bad,D05,CRAM,CRAM.AOS.buoy.c1,2021-09-07T15:38Z,CRAM.C1.20210907,,Sample condition ok,CRAM.C1.20210907.POM.2,A00000206317,Sample condition ok,CRAM.C1.20210907.POM.1,A00000206336,,100,100,,20211222T021324Z,PROVISIONAL
519e02d1-3a81-49df-8b3d-492e97ca1bb9,D05,CRAM,CRAM.AOS.buoy.c2,2021-09-07T15:46Z,CRAM.C2.20210907,,Sample condition ok,CRAM.C2.20210907.POM.2,A00000206335,Sample condition ok,CRAM.C2.20210907.POM.1,A00000206337,,100,100,,20211222T021324Z,PROVISIONAL
a0a1526a-d49b-4de8-9994-3005d0113227,D05,CRAM,CRAM.AOS.buoy.c1,2021-10-05T14:59Z,CRAM.C1.20211005,,Sample condition ok,CRAM.C1.20211005.POM.2,A00000208262,Sample condition ok,CRAM.C1.20211005.POM.1,A00000208261,2021-10-05T16:55Z,150,150,,20220112T212223Z,PROVISIONAL
577e389d-6e4f-4cd9-b360-72ecdb491bad,D05,CRAM,CRAM.AOS.buoy.c2,2021-10-05T15:16Z,CRAM.C2.20211005,,Sample condition ok,CRAM.C2.20211005.POM.2,A00000208264,Sample condition ok,CRAM.C2.20211005.POM.1,A00000208263,2021-10-05T17:01Z,100,100,,20220112T212223Z,PROVISIONAL
288e60bf-cbda-41cf-b8a3-be52e5485004,D05,CRAM,CRAM.AOS.buoy.c1,2021-10-19T15:57Z,CRAM.C1.20211019,,Sample condition ok,CRAM.C1.20211019.POM.2,A00000208266,Sample condition ok,CRAM.C1.20211019.POM.1,A00000208265,2021-10-19T17:14Z,150,150,,20220112T212223Z,PROVISIONAL
8cd2768e-ca47-4f50-bda9-f86aa6d38357,D05,CRAM,CRAM.AOS.buoy.c2,2021-10-19T16:00Z,CRAM.C2.20211019,,Sample condition ok,CRAM.C2.20211019.POM.2,A00000208268,Sample condition ok,CRAM.C2.20211019.POM.1,A00000208273,2021-10-19T17:18Z,100,100,,20220112T212223Z,PROVISIONAL
568ae5f4-c2d1-423c-b64f-665134437319,D05,CRAM,CRAM.AOS.buoy.c1,2021-11-02T16:32Z,CRAM.C1.20211102,,Sample condition ok,CRAM.C1.20211102.POM.2,A00000208278,Sample condition ok,CRAM.C1.20211102.POM.1,A00000208277,2021-11-02T19:53Z,200,200,,20220125T175249Z,PROVISIONAL
561f1712-877e-4259-b57b-217e23afb701,D05,CRAM,CRAM.AOS.buoy.c2,2021-11-02T16:38Z,CRAM.C2.20211102,,Sample condition ok,CRAM.C2.20211102.POM.2,A00000208280,Sample condition ok,CRAM.C2.20211102.POM.1,A00000208279,2021-11-02T19:58Z,100,100,,20220125T175249Z,PROVISIONAL
3e9c2c6c-8b07-43cf-828c-be935ed736be,D05,CRAM,CRAM.AOS.buoy.c0,2021-11-16T16:39Z,CRAM.C0.20211116,,Sample condition ok,CRAM.C0.20211116.POM.2,A00000208283,Sample condition ok,CRAM.C0.20211116.POM.1,A00000208284,2021-11-16T20:13Z,175,175,,20220125T175249Z,PROVISIONAL
e7fefa59-3523-41eb-ba18-fb13cabd6b09,D05,LIRO,LIRO.AOS.littoral2,2017-04-11T15:20Z,LIRO.OT.20170411,,Sample condition ok,LIRO.OT.20170411.POM.2,,Sample condition ok,LIRO.OT.20170411.POM.1,,2017-04-11T20:00Z,250,250,,20211222T013811Z,RELEASE-2022
49b54421-f542-42ce-a05c-494b1521ddb3,D05,LIRO,LIRO.AOS.littoral1,2017-04-11T16:00Z,LIRO.IN.20170411,,Sample condition ok,LIRO.IN.20170411.POM.2,,Sample condition ok,LIRO.IN.20170411.POM.1,,2017-04-11T20:25Z,200,200,,20211222T013811Z,RELEASE-2022
e1021fe5-5afc-4305-b1f8-730ce8502534,D05,LIRO,LIRO.AOS.buoy.c0,2017-04-11T16:50Z,LIRO.C0.20170411,,Sample condition ok,LIRO.C0.20170411.POM.2,,Sample condition ok,LIRO.C0.20170411.POM.1,,2017-04-11T20:40Z,200,200,,20211222T013811Z,RELEASE-2022
33f954d1-012a-4cde-b4c7-8df611604d5c,D05,LIRO,LIRO.AOS.littoral1,2017-05-01T15:42Z,LIRO.IN.20170501,,Cold chain broken,LIRO.IN.20170501.POM.2,,Cold chain broken,LIRO.IN.20170501.POM.1,,2017-05-01T20:27Z,200,200,,20211222T005204Z,RELEASE-2022
2678456d-9e5a-4f7a-b3bf-89720d9411c7,D05,LIRO,LIRO.AOS.buoy.c1,2017-05-01T16:27Z,LIRO.C1.20170501,,Cold chain broken,LIRO.C1.20170501.POM.2,,Cold chain broken,LIRO.C1.20170501.POM.1,,2017-05-01T20:45Z,150,150,,20211222T005204Z,RELEASE-2022
ca9c3574-3337-4532-91c8-e6c8f5c26ebd,D05,LIRO,LIRO.AOS.littoral2,2017-05-01T18:02Z,LIRO.OT.20170501,,Cold chain broken,LIRO.OT.20170501.POM.2,,Cold chain broken,LIRO.OT.20170501.POM.1,,2017-05-01T20:58Z,150,150,,20211222T005204Z,RELEASE-2022
5bb53310-cd58-4997-adb6-a8e8c1a14e41,D05,LIRO,LIRO.AOS.littoral2,2017-06-05T14:55Z,LIRO.OT.20170605,,Sample condition ok,,,Cold chain broken,LIRO.OT.20170605.POM.1,,2017-06-05T18:32Z,150,,,20211222T041707Z,RELEASE-2022
c9d03b59-2be2-47aa-bdce-b66b01d9d399,D05,LIRO,LIRO.AOS.littoral1,2017-06-05T15:25Z,LIRO.IN.20170605,,Sample condition ok,,,Cold chain broken,LIRO.IN.20170605.POM.1,,2017-06-05T18:48Z,150,,,20211222T041707Z,RELEASE-2022
1c9cd7ff-c4ec-481b-8b06-998f2238b65f,D05,LIRO,LIRO.AOS.buoy.c1,2017-06-05T16:28Z,LIRO.C1.20170605,,Sample condition ok,,,Cold chain broken,LIRO.C1.20170605.POM.1,,2017-06-05T19:00Z,150,,,20211222T041707Z,RELEASE-2022
d58b9955-af8b-43cf-82b5-ca5b08e4e694,D05,LIRO,LIRO.AOS.littoral1,2017-07-10T14:36Z,LIRO.IN.20170710,,Sample condition ok,,,Sample condition ok,LIRO.IN.20170710.POM.1,,2017-07-10T18:37Z,300,,,20211222T000904Z,RELEASE-2022
7d54a4f5-4036-4b69-8bbd-0a0a8417e07e,D05,LIRO,LIRO.AOS.buoy.c1,2017-07-10T15:07Z,LIRO.C1.20170710,,Sample condition ok,,,Sample condition ok,LIRO.C1.20170710.POM.1,,2017-07-10T19:07Z,300,,,20211222T000904Z,RELEASE-2022
b4bd030a-ca71-499f-a4bc-b0efecc47074,D05,LIRO,LIRO.AOS.littoral2,2017-07-10T15:48Z,LIRO.OT.20170710,,Sample condition ok,,,Sample condition ok,LIRO.OT.20170710.POM.1,,2017-07-10T19:07Z,300,,,20211222T000904Z,RELEASE-2022
5fd9ab6d-563e-469c-b499-a627e234bdfe,D05,LIRO,LIRO.AOS.littoral1,2017-07-31T14:34Z,LIRO.IN.20170731,,Sample condition ok,,,Sample condition ok,LIRO.IN.20170731.POM.1,,2017-07-31T18:27Z,300,,,20211222T000904Z,RELEASE-2022
9534a03e-3ff2-430a-bce3-9b57aa46e007,D05,LIRO,LIRO.AOS.buoy.c1,2017-07-31T15:03Z,LIRO.C1.20170731,,Sample condition ok,,,Sample condition ok,LIRO.C1.20170731.POM.1,,2017-07-31T18:29Z,300,,,20211222T000904Z,RELEASE-2022
b22a732c-311f-4f69-afd5-6fba8871865f,D05,LIRO,LIRO.AOS.littoral2,2017-07-31T15:54Z,LIRO.OT.20170731,,Sample condition ok,,,Sample condition ok,LIRO.OT.20170731.POM.1,,2017-07-31T19:00Z,300,,,20211222T000904Z,RELEASE-2022
527930af-7d1d-47b2-a1b6-fd0b64585d1f,D05,LIRO,LIRO.AOS.littoral1,2017-08-28T14:30Z,LIRO.IN.20170828,,Sample condition ok,LIRO.IN.20170828.POM.2,,Sample condition ok,LIRO.IN.20170828.POM.1,,2017-08-28T19:15Z,300,300,,20211222T023936Z,RELEASE-2022
97611301-5ddc-4945-b027-eeb89bb690e5,D05,LIRO,LIRO.AOS.buoy.c1,2017-08-28T15:12Z,LIRO.C1.20170828,,Sample condition ok,LIRO.C1.20170828.POM.2,,Sample condition ok,LIRO.C1.20170828.POM.1,,2017-08-28T19:02Z,200,200,,20211222T023936Z,RELEASE-2022
958f8bb8-4092-4a33-8bce-d8efebbfd3c2,D05,LIRO,LIRO.AOS.littoral2,2017-08-28T15:34Z,LIRO.OT.20170828,,Sample condition ok,LIRO.OT.20170828.POM.2,,Sample condition ok,LIRO.OT.20170828.POM.1,,2017-08-28T18:57Z,300,300,,20211222T023936Z,RELEASE-2022
90bfa006-cf9b-4f9e-aaf3-cab87710d511,D05,LIRO,LIRO.AOS.littoral1,2017-10-02T14:50Z,LIRO.IN.20171002,,Sample condition ok,"",,Sample condition ok,LIRO.IN.20171002.POM.1,,2017-10-02T19:43Z,300,,,20211222T031435Z,RELEASE-2022
55f1af08-64c6-4fcf-852d-fa771ce7f8d7,D05,LIRO,LIRO.AOS.buoy.c1,2017-10-02T15:41Z,LIRO.C0.20171002,,Sample condition ok,"",,Sample condition ok,LIRO.C0.20171002.POM.1,,2017-10-02T20:50Z,300,,,20211222T031435Z,RELEASE-2022
951af26a-7351-4794-982d-766606e8c15b,D05,LIRO,LIRO.AOS.littoral2,2017-10-02T16:00Z,LIRO.OT.20171002,,Sample condition ok,"",,Sample condition ok,LIRO.OT.20171002.POM.1,,2017-10-02T19:42Z,300,,,20211222T031435Z,RELEASE-2022
6ba20e46-a29a-4a3f-9877-07b05e36d5bf,D05,LIRO,LIRO.AOS.littoral1,2017-10-23T15:06Z,LIRO.IN.20171023,,Sample condition ok,LIRO.IN.20171023.POM.2,,Sample condition ok,LIRO.IN.20171023.POM.1,,2017-10-23T18:21Z,250,250,,20211222T031435Z,RELEASE-2022
f2cf9eb1-3be3-4195-8784-0cd102f0a847,D05,LIRO,LIRO.AOS.buoy.c1,2017-10-23T15:42Z,LIRO.C1.20171023,,Sample condition ok,LIRO.C1.20171023.POM.2,,Sample condition ok,LIRO.C1.20171023.POM.1,,2017-10-23T19:42Z,150,150,,20211222T031435Z,RELEASE-2022
d175217e-e338-4fb8-b7f1-19f22836a9df,D05,LIRO,LIRO.AOS.littoral2,2017-10-23T16:11Z,LIRO.OT.20171023,,Sample condition ok,LIRO.OT.20171023.POM.2,,Sample condition ok,LIRO.OT.20171023.POM.1,,2017-10-23T18:51Z,250,250,,20211222T031435Z,RELEASE-2022
ef955452-f7bf-4c94-a72e-fa6a6df0810c,D05,LIRO,LIRO.AOS.littoral1,2017-11-06T16:26Z,LIRO.IN.20171106,,Sample condition ok,LIRO.IN.20171106.POM.2,,Sample condition ok,LIRO.IN.20171106.POM.1,,2017-11-06T20:01Z,,,,20211221T221714Z,RELEASE-2022
04a51b33-9aab-4f0b-afcd-15e21da79dca,D05,LIRO,LIRO.AOS.buoy.c0,2017-11-06T17:08Z,LIRO.C0.20171106,,Sample condition ok,LIRO.C0.20171106.POM.2,,Sample condition ok,LIRO.C0.20171106.POM.1,,2017-11-06T20:56Z,300,300,,20211221T221714Z,RELEASE-2022
ed3211da-53e8-493f-9056-a2eccc06d963,D05,LIRO,LIRO.AOS.littoral2,2017-11-06T17:26Z,LIRO.OT.20171106,,Sample condition ok,LIRO.OT.20171106.POM.2,,Sample condition ok,LIRO.OT.20171106.POM.1,,2017-11-06T21:28Z,300,300,,20211221T221714Z,RELEASE-2022
b5211be1-5e4d-4972-b7d6-f9c41b34da2a,D05,LIRO,LIRO.AOS.buoy.c0,2018-02-12T17:40Z,LIRO.C0.20180212,,Sample condition ok,LIRO.C0.20180212.POM.2,,Sample condition ok,LIRO.C0.20180212.POM.1,,2018-02-12T21:42Z,300,300,,20211222T035925Z,RELEASE-2022
b8473e4d-03e9-4d18-9e29-085c6afebcd6,D05,LIRO,LIRO.AOS.buoy.c0,2018-03-06T18:01Z,LIRO.C0.20180306,,Sample condition ok,LIRO.C0.20180306.POM.2,,Sample condition ok,LIRO.C0.20180306.POM.1,,2018-03-06T20:42Z,300,300,,20211221T215726Z,RELEASE-2022
cae2ff5a-bda5-4017-aef7-758cee9540bf,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-14T15:16Z,LIRO.C1.20180514,,Sample condition ok,LIRO.C1.20180514.POM.2,A00000007887,Sample condition ok,LIRO.C1.20180514.POM.1,A00000007886,"",250,250,,20211221T205806Z,RELEASE-2022
238e5579-6df9-47f1-af7d-f92b990141b5,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-14T15:32Z,LIRO.C2.20180514,,Sample condition ok,LIRO.C2.20180514.POM.2,A00000007870,Sample condition ok,LIRO.C2.20180514.POM.1,A00000007869,2018-05-14T18:32Z,150,150,,20211221T205806Z,RELEASE-2022
aad414f0-b4cc-43a9-8f66-7282d7e988a8,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-21T16:45Z,LIRO.C2.20180521,,Sample condition ok,LIRO.C2.20180521.POM.2,A00000007752,Sample condition ok,LIRO.C2.20180521.POM.1,A00000007753,2018-05-21T20:55Z,100,100,,20211221T205806Z,RELEASE-2022
2f4f5698-432c-4096-8b1d-1a744c5d3e32,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-21T16:54Z,LIRO.C1.20180521,,Sample condition ok,LIRO.C1.20180521.POM.2,A00000007754,Sample condition ok,LIRO.C1.20180521.POM.1,A00000007755,2018-05-21T20:19Z,200,200,,20211221T205806Z,RELEASE-2022
f761619b-5144-4add-b2a7-6497e9458499,D05,LIRO,LIRO.AOS.buoy.c1,2018-06-04T16:08Z,LIRO.C1.20180604,,Sample condition ok,LIRO.C1.20180604.POM.2,A00000007718,Sample condition ok,LIRO.C1.20180604.POM.1,A00000007717,2018-06-04T20:01Z,200,200,,20211221T201418Z,RELEASE-2022
a291b859-4cf5-46b6-be4d-9ac43bc4e651,D05,LIRO,LIRO.AOS.buoy.c2,2018-06-04T16:16Z,LIRO.C2.20180604,,Sample condition ok,LIRO.C2.20180604.POM.2,A00000007722,Sample condition ok,LIRO.C2.20180604.POM.1,A00000007721,2018-06-04T20:18Z,200,200,,20211221T201418Z,RELEASE-2022
cd4378f7-046f-4df9-b0b3-2a6369d6b057,D05,LIRO,LIRO.AOS.buoy.c1,2018-07-02T13:47Z,LIRO.C1.20180702,,Sample condition ok,LIRO.C1.20180702.POM.2,A00000007587,Sample condition ok,LIRO.C1.20180702.POM.1,A00000007586,2018-07-02T16:50Z,200,200,,20211222T005948Z,RELEASE-2022
58e9774b-e40a-4961-b4ba-82ad63bd178e,D05,LIRO,LIRO.AOS.buoy.c2,2018-07-02T13:50Z,LIRO.C2.20180702,,Sample condition ok,LIRO.C2.20180702.POM.2,A00000007589,Sample condition ok,LIRO.C2.20180702.POM.1,A00000007588,2018-07-02T17:00Z,125,125,,20211222T005948Z,RELEASE-2022
b30ae764-9b3f-4460-9d32-3edc725d24c7,D05,LIRO,LIRO.AOS.buoy.c1,2018-08-06T15:45Z,LIRO.C1.20180806,,Sample condition ok,LIRO.C1.20180806.POM.2,A00000007481,Sample condition ok,LIRO.C1.20180806.POM.1,A00000007480,2018-08-06T17:57Z,250,250,,20211222T021537Z,RELEASE-2022
ad1e1413-7c88-4126-9f68-63e035c6e52c,D05,LIRO,LIRO.AOS.buoy.c1,2018-09-04T15:01Z,LIRO.C1.20180904,,Sample condition ok,LIRO.C1.20180904.POM.2,A00000007469,Sample condition ok,LIRO.C1.20180904.POM.1,A00000007468,2018-09-04T16:47Z,250,250,,20211221T233736Z,RELEASE-2022
a490d9b1-1567-4696-aee1-76ad2d346954,D05,LIRO,LIRO.AOS.buoy.c1,2018-10-01T14:32Z,LIRO.C1.20181001,,Sample condition ok,LIRO.C1.20181001.POM.2,A00000007358,Sample condition ok,LIRO.C1.20181001.POM.1,A00000007357,2018-10-01T17:16Z,200,200,,20211221T224637Z,RELEASE-2022
7438d4f4-532c-4272-b4e3-00b31cfe3e25,D05,LIRO,LIRO.AOS.buoy.c0,2018-10-22T15:22Z,LIRO.C0.20181022,,Sample condition ok,LIRO.C0.20181022.POM.2,A00000040900,Sample condition ok,LIRO.C0.20181022.POM.1,A00000040883,2018-10-22T17:30Z,200,200,,20211221T224637Z,RELEASE-2022
59712ef4-0e5a-4be9-adcf-502693ce98e5,D05,LIRO,LIRO.AOS.buoy.c0,2018-11-05T15:33Z,LIRO.C0.20181105,,Sample condition ok,LIRO.C0.20181105.POM.2,A00000040893,Sample condition ok,LIRO.C0.20181105.POM.1,A00000040894,2018-11-05T18:00Z,200,200,,20211221T233856Z,RELEASE-2022
5170f1d8-fc40-4cd8-a241-07830267233e,D05,LIRO,LIRO.AOS.buoy.c0,2019-01-22T17:16Z,LIRO.C0.20190122,,Sample condition ok,LIRO.C0.20190122.POM.2,A00000040829,Sample condition ok,LIRO.C0.20190122.POM.1,A00000040828,2019-01-22T19:30Z,150,150,,20211221T202957Z,RELEASE-2022
0f77d94b-ad7c-41c3-b7f0-11cb18ba00e9,D05,LIRO,LIRO.AOS.buoy.c0,2019-02-05T18:20Z,LIRO.C0.20190205,,Sample condition ok,LIRO.C0.20190205.POM.2,A00000040842,Sample condition ok,LIRO.C0.20190205.POM.1,A00000040843,,200,200,,20211222T025648Z,RELEASE-2022
181585fa-c64d-454f-b491-58bf59e3f542,D05,LIRO,LIRO.AOS.buoy.c0,2019-03-05T20:16Z,LIRO.C0.20190305,,Sample condition ok,LIRO.C0.20190305.POM.2,A00000040649,Sample condition ok,LIRO.C0.20190305.POM.1,A00000040648,2019-03-05T23:10Z,300,300,,20211222T034617Z,RELEASE-2022
867f2694-cbb0-4e59-b677-2922bbd28ec8,D05,LIRO,LIRO.AOS.buoy.c0,2019-04-30T16:10Z,LIRO.C0.20190430,,Sample condition ok,LIRO.C0.20190430.POM.2,A00000076001,Sample condition ok,LIRO.C0.20190430.POM.1,A00000076000,2019-04-30T18:33Z,200,200,,20211222T022953Z,RELEASE-2022
bdad1608-4dd4-4402-8177-1254f3387f90,D05,LIRO,LIRO.AOS.buoy.c1,2019-05-13T16:55Z,LIRO.C1.20190513,,Sample condition ok,LIRO.C1.20190513.POM.2,A00000076077,Sample condition ok,LIRO.C1.20190513.POM.1,A00000076032,2019-05-13T20:16Z,300,300,,20211222T021323Z,RELEASE-2022
5646609c-3784-443f-ae73-39073e702a13,D05,LIRO,LIRO.AOS.buoy.c2,2019-05-13T17:06Z,LIRO.C2.20190513,,Sample condition ok,LIRO.C2.20190513.POM.2,A00000076078,Sample condition ok,LIRO.C2.20190513.POM.1,A00000076079,2019-05-13T19:20Z,200,200,,20211222T021323Z,RELEASE-2022
1a9fbc1e-5e82-4836-b12c-13fdd35043bd,D05,LIRO,LIRO.AOS.buoy.c1,2019-06-03T15:38Z,LIRO.C1.20190603,,Sample condition ok,LIRO.C1.20190603.POM.2,A00000076376,Sample condition ok,LIRO.C1.20190603.POM.1,A00000076375,,500,500,,20211221T203724Z,RELEASE-2022
d3e194d9-6898-43d0-a8df-e1a2fd57ca2d,D05,LIRO,LIRO.AOS.buoy.c1,2019-07-01T15:09Z,LIRO.C1.20190701,,Sample condition ok,LIRO.C1.20190701.POM.2,A00000076653,Sample condition ok,LIRO.C1.20190701.POM.1,A00000076636,2019-07-01T15:09Z,200,200,,20211221T221506Z,RELEASE-2022
7422ee8c-43c4-42b3-8b52-8ed3b5d6586f,D05,LIRO,LIRO.AOS.buoy.c2,2019-07-01T15:35Z,LIRO.C2.20190701,,Sample condition ok,LIRO.C2.20190701.POM.2,A00000076637,Sample condition ok,LIRO.C2.20190701.POM.1,A00000076654,2019-07-01T15:35Z,100,100,,20211221T221506Z,RELEASE-2022
4b91a697-1d2f-43da-8908-0589f11c02a0,D05,LIRO,LIRO.AOS.buoy.c1,2019-08-05T15:15Z,LIRO.C1.20190805,,Sample condition ok,LIRO.C1.20190805.POM.2,A00000077294,Sample condition ok,LIRO.C1.20190805.POM.1,A00000077293,2019-08-05T17:41Z,190,190,,20211221T220453Z,RELEASE-2022
ae25e9f3-dab1-4b1f-b2f4-865a05f03eea,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42Z,LIRO.C1.20190904,,Sample condition ok,LIRO.C1.20190904.POM.2,A00000077964,Sample condition ok,LIRO.C1.20190904.POM.1,A00000077963,2019-09-04T18:27Z,200,200,,20211222T005159Z,RELEASE-2022
86cd6cde-8cfb-4877-acd2-70bf25efec40,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42Z,LIRO.C1.20190904,,"","","","","","","",,,,20211222T005159Z,RELEASE-2022
2f71bb9f-7061-4a87-a2ad-e6465feabb58,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42Z,LIRO.C1.20190904,,"","","","","","","",,,,20211222T005159Z,RELEASE-2022
77ea027e-2abb-4f1d-8805-4be9b7a3b3a2,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-30T15:43Z,LIRO.C1.20190930,,Sample condition ok,LIRO.C1.20190930.POM.2,A00000078826,Sample condition ok,LIRO.C1.20190930.POM.1,A00000078825,2019-09-30T18:41Z,250,250,,20211222T005159Z,RELEASE-2022
ea395791-d4b6-448c-9d23-9bb9ce4bffe7,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16Z,LIRO.C1.20191022,,Sample condition ok,LIRO.C1.20191022.POM.2,A00000078891,Sample condition ok,LIRO.C1.20191022.POM.1,A00000078890,2019-10-22T18:20Z,250,250,,20211222T035033Z,RELEASE-2022
286c09fd-c4bf-4840-aa54-74693994c9cc,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16Z,LIRO.C1.20191022,,"","","","","","","",,,,20211222T035033Z,RELEASE-2022
f4309126-9dd3-4354-a12c-33af30fd6a1b,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16Z,LIRO.C1.20191022,,"","","","","","","",,,,20211222T035033Z,RELEASE-2022
22f08a08-0e85-4b3a-871c-6240fe314437,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-04T16:19Z,LIRO.C0.20191104,,Sample condition ok,LIRO.C0.20191104.POM.2,A00000078053,Sample condition ok,LIRO.C0.20191104.POM.1,A00000078054,2019-11-04T18:50Z,250,250,,20211222T001318Z,RELEASE-2022
