uid,domainID,siteID,namedLocation,collectDate,parentSampleID,sampleCondition,sampleID,replicateNumber,processedDate,processedDateFilters,sampleVolumeFiltered,shipmentTimeRange,filtSampleCond,filtSampleID,filtSampleCode,filtNutSampleCond,filtNutSampleID,filtNutSampleBarcode,rawSampleCond,rawSampleID,rawSampleCode,rawNutSampleCond,rawNutSampleID,rawNutSampleBarcode,pcnSampleCond,pcnSampleID,pcnSampleCode,fieldDataQF,publicationDate,release
b7efb412-de79-44df-afc6-7532cf7d333d,D05,LIRO,LIRO.AOS.buoy.c1,2017-07-10T15:07Z,LIRO.C1.20170710,Sample condition ok,LIRO.C1.20170710,1,2017-07-10T19:54Z,2017-07-10T18:43Z,300,,Sample condition ok,LIRO.C1.20170710.FIL,,,,,Sample condition ok,LIRO.C1.20170710.RAW,,,,,Sample condition ok,LIRO.C1.20170710.PCN,,,20211222T000904Z,RELEASE-2022
d70ef469-848c-4340-bc8b-72088156aece,D05,LIRO,LIRO.AOS.littoral2,2017-07-10T15:48Z,LIRO.OT.20170710,Sample condition ok,LIRO.OT.20170710,1,2017-07-10T19:30Z,2017-07-10T19:07Z,300,,Sample condition ok,LIRO.OT.20170710.FIL,,,,,Sample condition ok,LIRO.OT.20170710.RAW,,,,,Sample condition ok,LIRO.OT.20170710.PCN,,,20211222T000904Z,RELEASE-2022
2fd06956-e920-410b-8824-0300e6b2fd4c,D05,LIRO,LIRO.AOS.littoral1,2017-07-31T14:34Z,LIRO.IN.20170731,Sample condition ok,LIRO.IN.20170731,1,2017-07-31T20:15Z,2017-07-31T18:27Z,300,,Sample condition ok,LIRO.IN.20170731.FIL,,,,,Sample condition ok,LIRO.IN.20170731.RAW,,,,,Sample condition ok,LIRO.IN.20170731.PCN,,,20211222T000904Z,RELEASE-2022
8c15992f-5c7a-4c2b-b733-8d7338423944,D05,LIRO,LIRO.AOS.buoy.c1,2017-07-31T15:03Z,LIRO.C1.20170731,Sample condition ok,LIRO.C1.20170731,1,2017-07-31T20:34Z,2017-07-31T18:29Z,300,,Sample condition ok,LIRO.C1.20170731.FIL,,,,,Sample condition ok,LIRO.C1.20170731.RAW,,,,,Sample condition ok,LIRO.C1.20170731.PCN,,,20211222T000904Z,RELEASE-2022
90715388-8c7c-48de-8377-d37c56249d58,D05,LIRO,LIRO.AOS.littoral2,2017-07-31T15:54Z,LIRO.OT.20170731,Sample condition ok,LIRO.OT.20170731,1,2017-07-31T20:04Z,2017-07-31T19:00Z,300,,Sample condition ok,LIRO.OT.20170731.FIL,,,,,Sample condition ok,LIRO.OT.20170731.RAW,,,,,Sample condition ok,LIRO.OT.20170731.PCN,,,20211222T000904Z,RELEASE-2022
2a0bad8b-55a8-431b-a91f-be8c15b73e9d,D05,LIRO,LIRO.AOS.littoral1,2017-08-28T14:30Z,LIRO.IN.20170828,Sample condition ok,LIRO.IN.20170828,1,2017-08-28T18:19Z,2017-08-28T19:15Z,300,,Sample condition ok,LIRO.IN.20170828.FIL,,,,,Sample condition ok,LIRO.IN.20170828.RAW,,,,,Sample condition ok,LIRO.IN.20170828.PCN,,,20211222T023936Z,RELEASE-2022
2c758adb-c406-42d3-8189-41787326ae27,D05,LIRO,LIRO.AOS.buoy.c1,2017-08-28T15:12Z,LIRO.C1.20170828,Sample condition ok,LIRO.C1.20170828,1,2017-08-28T19:50Z,2017-08-28T19:02Z,245,,Sample condition ok,LIRO.C1.20170828.FIL,,,,,Sample condition ok,LIRO.C1.20170828.RAW,,,,,Sample condition ok,LIRO.C1.20170828.PCN,,,20211222T023936Z,RELEASE-2022
2f70e8fe-09c6-46fe-b455-f85ad3055ae3,D05,LIRO,LIRO.AOS.littoral2,2017-08-28T15:34Z,LIRO.OT.20170828,Sample condition ok,LIRO.OT.20170828,1,2017-08-28T18:26Z,2017-08-28T18:57Z,300,,Sample condition ok,LIRO.OT.20170828.FIL,,,,,Sample condition ok,LIRO.OT.20170828.RAW,,,,,Sample condition ok,LIRO.OT.20170828.PCN,,,20211222T023936Z,RELEASE-2022
6ad04a8f-bd84-45cf-acb3-64337bdd94b0,D05,LIRO,LIRO.AOS.littoral1,2017-10-02T14:50Z,LIRO.IN.20171002,Sample condition ok,LIRO.IN.20171002,1,2017-10-02T20:30Z,2017-10-02T19:43Z,300,,Sample condition ok,LIRO.IN.20171002.FIL,,,,,Sample condition ok,LIRO.IN.20171002.RAW,,,,,Sample condition ok,LIRO.IN.20171002.PCN,,,20211222T031435Z,RELEASE-2022
cc14a021-1bd0-43c7-85e1-79bdb6b7874b,D05,LIRO,LIRO.AOS.buoy.c1,2017-10-02T15:41Z,LIRO.C0.20171002,Sample condition ok,LIRO.C0.20171002,1,2017-10-02T21:05Z,2017-10-02T20:50Z,300,,Sample condition ok,LIRO.C0.20171002.FIL,,,,,Sample condition ok,LIRO.C0.20171002.RAW,,,,,Sample condition ok,LIRO.C0.20171002.PCN,,,20211222T031435Z,RELEASE-2022
8a0206b8-1c13-4a32-825c-49efa0257b70,D05,LIRO,LIRO.AOS.littoral2,2017-10-02T16:00Z,LIRO.OT.20171002,Sample condition ok,LIRO.OT.20171002,1,2017-10-02T20:51Z,2017-10-02T20:51Z,300,,Sample condition ok,LIRO.OT.20171002.FIL,,,,,Sample condition ok,LIRO.OT.20171002.RAW,,,,,Sample condition ok,LIRO.OT.20171002.PCN,,,20211222T031435Z,RELEASE-2022
7b458cea-0888-4945-a4dd-cf988d9ee0e4,D05,LIRO,LIRO.AOS.littoral1,2017-10-23T15:06Z,LIRO.IN.20171023,Sample condition ok,LIRO.IN.20171023,1,2017-10-23T18:39Z,2017-10-23T18:21Z,250,,Sample condition ok,LIRO.IN.20171023.FIL,,,,,Sample condition ok,LIRO.IN.20171023.RAW,,,,,Other (specified in remarks),LIRO.IN.20171023.PCN,,,20211222T031435Z,RELEASE-2022
0fdeddd3-7182-4123-8e76-7ec9a9a914e1,D05,LIRO,LIRO.AOS.buoy.c1,2017-10-23T15:42Z,LIRO.C1.20171023,Sample condition ok,LIRO.C1.20171023,1,2017-10-23T18:49Z,2017-10-23T19:42Z,150,,Sample condition ok,LIRO.C1.20171023.FIL,,,,,Sample condition ok,LIRO.C1.20171023.RAW,,,,,Other (specified in remarks),LIRO.C1.20171023.PCN,,,20211222T031435Z,RELEASE-2022
6a403aae-9f38-447e-9dc2-fc0043962bda,D05,LIRO,LIRO.AOS.littoral2,2017-10-23T16:11Z,LIRO.OT.20171023,Sample condition ok,LIRO.OT.20171023,1,2017-10-23T19:15Z,2017-10-23T18:51Z,250,,Sample condition ok,LIRO.OT.20171023.FIL,,,,,Sample condition ok,LIRO.OT.20171023.RAW,,,,,Other (specified in remarks),LIRO.OT.20171023.PCN,,,20211222T031435Z,RELEASE-2022
4df97a2e-5c21-44c5-8916-34b917472faa,D05,LIRO,LIRO.AOS.littoral1,2017-11-06T16:26Z,LIRO.IN.20171106,Sample condition ok,LIRO.IN.20171106,1,2017-11-06T22:00Z,2017-11-06T20:01Z,300,,Sample condition ok,LIRO.IN.20171106.FIL,,,,,Sample condition ok,LIRO.IN.20171106.RAW,,,,,Sample condition ok,LIRO.IN.20171106.PCN,,,20211221T221714Z,RELEASE-2022
36eb857a-f530-4683-9642-a051e3ef4e52,D05,LIRO,LIRO.AOS.buoy.c0,2017-11-06T17:08Z,LIRO.C0.20171106,Sample condition ok,LIRO.C0.20171106,1,2017-11-06T21:48Z,2017-11-06T20:56Z,300,,Sample condition ok,LIRO.C0.20171106.FIL,,,,,Sample condition ok,LIRO.C0.20171106.RAW,,,,,Sample condition ok,LIRO.C0.20171106.PCN,,,20211221T221714Z,RELEASE-2022
c7bab292-769b-4c47-8c7e-49c34f27641c,D05,LIRO,LIRO.AOS.littoral2,2017-11-06T17:26Z,LIRO.OT.20171106,Sample condition ok,LIRO.OT.20171106,1,2017-11-06T21:52Z,2017-11-06T21:28Z,300,,Sample condition ok,LIRO.OT.20171106.FIL,,,,,Sample condition ok,LIRO.OT.20171106.RAW,,,,,Sample condition ok,LIRO.OT.20171106.PCN,,,20211221T221714Z,RELEASE-2022
5369eda6-9bfc-45d1-9ab4-645648fc4ffe,D05,LIRO,LIRO.AOS.buoy.c0,2018-02-12T17:40Z,LIRO.C0.20180212,Sample condition ok,LIRO.C0.20180212,1,2018-02-12T21:25Z,2018-02-12T21:42Z,300,,Sample condition ok,LIRO.C0.20180212.FIL,,,,,Sample condition ok,LIRO.C0.20180212.RAW,,,,,Sample condition ok,LIRO.C0.20180212.PCN,,,20211222T035925Z,RELEASE-2022
52ee8e11-0307-4d51-a9bd-300438eaeac0,D05,LIRO,LIRO.AOS.buoy.c0,2018-03-06T18:01Z,LIRO.C0.20180306,Sample condition ok,LIRO.C0.20180306,1,2018-03-06T20:42Z,2018-03-06T20:42Z,300,,Sample condition ok,LIRO.C0.20180306.FIL,,,,,Sample condition ok,LIRO.C0.20180306.RAW,,,,,Sample condition ok,LIRO.C0.20180306.PCN,,,20211221T215726Z,RELEASE-2022
6bc78668-ac04-47a5-bb83-4284040fcea1,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-14T15:16Z,LIRO.C1.20180514,Sample condition ok,LIRO.C1.20180514,1,2018-05-14T17:29Z,2018-05-14T17:29Z,250,,Sample condition ok,LIRO.C1.20180514.FIL,A00000007849,,,,Sample condition ok,LIRO.C1.20180514.RAW,A00000007867,,,,Sample condition ok,LIRO.C1.20180514.PCN,A00000007888,,20211221T205806Z,RELEASE-2022
092fe2a5-15d0-4a9e-87f3-f469eff4ab10,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-14T15:32Z,LIRO.C2.20180514,Sample condition ok,LIRO.C2.20180514,1,2018-05-14T15:32Z,"",150,,Sample condition ok,LIRO.C2.20180514.FIL,A00000007852,,,,Sample condition ok,LIRO.C2.20180514.RAW,A00000007853,,,,Sample condition ok,LIRO.C2.20180514.PCN,A00000007854,,20211221T205806Z,RELEASE-2022
9e8cefa8-f06b-4875-ba71-1c398a7458d2,D05,LIRO,LIRO.AOS.buoy.c2,2018-05-21T16:45Z,LIRO.C2.20180521,Sample condition ok,LIRO.C2.20180521,1,2018-05-21T19:43Z,2018-05-21T20:55Z,200,,Sample condition ok,LIRO.C2.20180521.FIL,A00000007760,,,,Sample condition ok,LIRO.C2.20180521.RAW,A00000007761,,,,Sample condition ok,LIRO.C2.20180521.PCN,A00000007751,,20211221T205806Z,RELEASE-2022
e1c7d50e-0e5f-467c-951d-96b0a89d2e90,D05,LIRO,LIRO.AOS.buoy.c1,2018-05-21T16:54Z,LIRO.C1.20180521,Sample condition ok,LIRO.C1.20180521,1,2018-05-21T19:31Z,2018-05-21T20:19Z,200,,Sample condition ok,LIRO.C1.20180521.FIL,A00000007759,,,,Sample condition ok,LIRO.C1.20180521.RAW,A00000007762,,,,Sample condition ok,LIRO.C1.20180521.PCN,A00000007756,,20211221T205806Z,RELEASE-2022
7a52678b-708e-456b-8c8e-e033317f3490,D05,LIRO,LIRO.AOS.buoy.c1,2018-06-04T16:08Z,LIRO.C1.20180604,Sample condition ok,LIRO.C1.20180604,1,2018-06-04T19:03Z,2018-06-04T20:01Z,200,,Sample condition ok,LIRO.C1.20180604.FIL,A00000007715,,,,Sample condition ok,LIRO.C1.20180604.RAW,A00000007714,,,,Sample condition ok,LIRO.C1.20180604.PCN,A00000007716,,20211221T201418Z,RELEASE-2022
db112e82-4280-471e-a2fa-c49c4486a19a,D05,LIRO,LIRO.AOS.buoy.c2,2018-06-04T16:16Z,LIRO.C2.20180604,Sample condition ok,LIRO.C2.20180604,1,2018-06-04T19:40Z,2018-06-04T20:18Z,200,,Sample condition ok,LIRO.C2.20180604.FIL,A00000007713,,,,Sample condition ok,LIRO.C2.20180604.RAW,A00000007679,,,,Sample condition ok,LIRO.C2.20180604.PCN,A00000007737,,20211221T201418Z,RELEASE-2022
2239285b-e3da-4a29-b234-48cdb32713fa,D05,LIRO,LIRO.AOS.buoy.c1,2018-07-02T13:47Z,LIRO.C1.20180702,Sample condition ok,LIRO.C1.20180702,1,2018-07-02T16:30Z,2018-07-02T16:50Z,200,,Sample condition ok,LIRO.C1.20180702.FIL,A00000007549,,,,Sample condition ok,LIRO.C1.20180702.RAW,A00000007566,,,,Sample condition ok,LIRO.C1.20180702.PCN,A00000007571,,20211222T005948Z,RELEASE-2022
e52de176-79b7-49e2-a87b-7788e6bef6a9,D05,LIRO,LIRO.AOS.buoy.c2,2018-07-02T13:50Z,LIRO.C2.20180702,Sample condition ok,LIRO.C2.20180702,1,2018-07-02T16:08Z,2018-07-02T16:08Z,125,,Sample condition ok,LIRO.C2.20180702.FIL,A00000007692,,,,Sample condition ok,LIRO.C2.20180702.RAW,A00000007567,,,,Sample condition ok,LIRO.C2.20180702.PCN,A00000007572,,20211222T005948Z,RELEASE-2022
55117e56-3618-4921-bb98-2bb318f82d53,D05,LIRO,LIRO.AOS.buoy.c1,2018-08-06T15:45Z,LIRO.C1.20180806,Sample condition ok,LIRO.C1.20180806,1,2018-08-06T17:19Z,2018-08-06T17:57Z,250,,Sample condition ok,LIRO.C1.20180806.FIL,A00000007547,,,,Sample condition ok,LIRO.C1.20180806.RAW,A00000007686,,,,Sample condition ok,LIRO.C1.20180806.PCN,A00000007479,,20211222T021537Z,RELEASE-2022
31e1a8bc-d2b1-471d-a673-0cbfbc7219c3,D05,LIRO,LIRO.AOS.buoy.c1,2018-09-04T15:01Z,LIRO.C1.20180904,Sample condition ok,LIRO.C1.20180904,1,2018-09-04T16:47Z,2018-09-04T16:47Z,250,,Sample condition ok,LIRO.C1.20180904.FIL,A00000007542,,,,Sample condition ok,LIRO.C1.20180904.RAW,A00000007558,,,,Sample condition ok,LIRO.C1.20180904.PCN,A00000007470,,20211221T233736Z,RELEASE-2022
dd6d326e-f93e-43f0-9fde-8ef26ccb9025,D05,LIRO,LIRO.AOS.buoy.c1,2018-10-01T14:32Z,LIRO.C1.20181001,Sample condition ok,LIRO.C1.20181001,1,2018-10-01T16:59Z,2018-10-01T17:16Z,200,,Sample condition ok,LIRO.C1.20181001.FIL,A00000007356,,,,Sample condition ok,LIRO.C1.20181001.RAW,A00000007561,,,,Sample condition ok,LIRO.C1.20181001.PCN,A00000007403,,20211221T224637Z,RELEASE-2022
01f5f69d-4e8f-4d54-a24f-044fefcec108,D05,LIRO,LIRO.AOS.buoy.c0,2018-10-22T15:22Z,LIRO.C0.20181022,Sample condition ok,LIRO.C0.20181022,1,2018-10-22T17:00Z,"",200,,Sample condition ok,LIRO.C0.20181022.FIL,A00000040819,,,,Sample condition ok,LIRO.C0.20181022.RAW,A00000007689,,,,Sample condition ok,LIRO.C0.20181022.PCN,A00000040797,,20211221T224637Z,RELEASE-2022
e118e630-77cc-4bad-be34-56126ab00d9c,D05,LIRO,LIRO.AOS.buoy.c0,2018-11-05T15:33Z,LIRO.C0.20181105,Sample condition ok,LIRO.C0.20181105,1,2018-11-05T18:00Z,2018-11-05T18:00Z,200,,Sample condition ok,LIRO.C0.20181105.FIL,A00000040783,,,,Sample condition ok,LIRO.C0.20181105.RAW,A00000007569,,,,Sample condition ok,LIRO.C0.20181105.PCN,A00000040895,,20211221T233856Z,RELEASE-2022
fa79eddb-b20e-4be0-93c6-7c4f15dfff06,D05,LIRO,LIRO.AOS.buoy.c0,2019-01-22T17:16Z,LIRO.C0.20190122,Sample condition ok,LIRO.C0.20190122,1,2019-01-22T19:30Z,2019-01-22T19:30Z,150,,Sample condition ok,LIRO.C0.20190122.FIL,A00000040887,,,,Sample condition ok,LIRO.C0.20190122.RAW,A00000007685,,,,Sample condition ok,LIRO.C0.20190122.PCN,A00000040845,,20211221T202957Z,RELEASE-2022
c2861dbf-d017-49ef-b9e5-1870493f22b5,D05,LIRO,LIRO.AOS.buoy.c0,2019-02-05T18:20Z,LIRO.C0.20190205,Sample condition ok,LIRO.C0.20190205,1,2019-02-05T20:49Z,2019-02-05T20:49Z,200,,Sample condition ok,LIRO.C0.20190205.FIL,A00000007546,,,,Sample condition ok,LIRO.C0.20190205.RAW,A00000007687,,,,Sample condition ok,LIRO.C0.20190205.PCN,A00000040859,,20211222T025648Z,RELEASE-2022
6527481e-ea8e-4403-a9d5-d098da7953ad,D05,LIRO,LIRO.AOS.buoy.c0,2019-03-05T20:16Z,LIRO.C0.20190305,Sample condition ok,LIRO.C0.20190305,1,2019-03-05T22:53Z,2019-03-05T23:10Z,300,,Sample condition ok,LIRO.C0.20190305.FIL,A00000040652,,,,Sample condition ok,LIRO.C0.20190305.RAW,A00000040651,,,,Sample condition ok,LIRO.C0.20190305.PCN,A00000040650,,20211222T034617Z,RELEASE-2022
2ca9374a-3fc3-4dc5-b3cd-9d67be377728,D05,LIRO,LIRO.AOS.buoy.c0,2019-04-30T16:10Z,LIRO.C0.20190430,Sample condition ok,LIRO.C0.20190430,1,2019-04-30T19:08Z,2019-04-30T18:33Z,200,,Sample condition ok,LIRO.C0.20190430.FIL,A00000075928,,,,Sample condition ok,LIRO.C0.20190430.RAW,A00000075914,,,,Sample condition ok,LIRO.C0.20190430.PCN,A00000075999,,20211222T022953Z,RELEASE-2022
14f81f5d-cd77-4036-aecb-d3225532d688,D05,LIRO,LIRO.AOS.buoy.c1,2019-05-13T16:55Z,LIRO.C1.20190513,Sample condition ok,LIRO.C1.20190513,1,2019-05-13T19:13Z,2019-05-13T20:16Z,300,,Sample condition ok,LIRO.C1.20190513.FIL,A00000040662,,,,Sample condition ok,LIRO.C1.20190513.RAW,A00000075915,,,,Sample condition ok,LIRO.C1.20190513.PCN,A00000076033,,20211222T021323Z,RELEASE-2022
a380eb31-9e08-44b9-bd36-cf3d0a7420b9,D05,LIRO,LIRO.AOS.buoy.c2,2019-05-13T17:06Z,LIRO.C2.20190513,Sample condition ok,LIRO.C2.20190513,1,2019-05-13T19:19Z,2019-05-13T19:20Z,200,,Sample condition ok,LIRO.C2.20190513.FIL,A00000075918,,,,Sample condition ok,LIRO.C2.20190513.RAW,A00000075906,,,,Sample condition ok,LIRO.C2.20190513.PCN,A00000076080,,20211222T021323Z,RELEASE-2022
1ae2d4de-8e15-45a1-91a7-a84979880ae8,D05,LIRO,LIRO.AOS.buoy.c1,2019-06-03T15:38Z,LIRO.C1.20190603,Sample condition ok,LIRO.C1.20190603,1,2019-06-03T19:07Z,,500,,Sample condition ok,LIRO.C1.20190603.FIL,A00000075923,,,,Sample condition ok,LIRO.C1.20190603.RAW,A00000075907,,,,Sample condition ok,LIRO.C1.20190603.PCN,A00000076379,,20211221T203724Z,RELEASE-2022
0c014230-d3be-472a-b9c0-0d274e48f9de,D05,LIRO,LIRO.AOS.buoy.c1,2019-07-01T15:09Z,LIRO.C1.20190701,Sample condition ok,LIRO.C1.20190701,1,2019-07-01T15:09Z,2019-07-01T15:09Z,100,,Sample condition ok,LIRO.C1.20190701.FIL,A00000040644,Sample condition ok,LIRO.C1.20190701.FIL.NUT,B00000022518,Sample condition ok,LIRO.C1.20190701.RAW,A00000040636,Sample condition ok,LIRO.C1.20190701.RAW.NUT,B00000022519,Sample condition ok,LIRO.C1.20190701.PCN,A00000076603,,20211221T221506Z,RELEASE-2022
4afea3d6-5b83-4cc4-89ca-9199ba4a784f,D05,LIRO,LIRO.AOS.buoy.c1,2019-07-01T15:09Z,LIRO.C1.20190701,Sample condition ok,LIRO.C1.20190701.2,2,2019-07-01T15:09Z,2019-07-01T15:09Z,200,,Sample condition ok,LIRO.C1.20190701.FIL.2,A00000075922,"","","",Sample condition ok,LIRO.C1.20190701.RAW.2,A00000040633,"","","",Sample condition ok,LIRO.C1.20190701.PCN.2,A00000076605,,20211221T221506Z,RELEASE-2022
7c1329bb-c25a-4809-83b5-0e7bee073755,D05,LIRO,LIRO.AOS.buoy.c2,2019-07-01T15:35Z,LIRO.C2.20190701,Sample condition ok,LIRO.C2.20190701.2,2,2019-07-01T15:35Z,2019-07-01T15:35Z,100,,Sample condition ok,LIRO.C2.20190701.FIL.2,A00000040642,"","","",Sample condition ok,LIRO.C2.20190701.RAW.2,A00000075911,"","","",Sample condition ok,LIRO.C2.20190701.PCN.2,A00000076655,,20211221T221506Z,RELEASE-2022
509414fb-85db-4fe4-b4c6-a9559ffd16c8,D05,LIRO,LIRO.AOS.buoy.c2,2019-07-01T15:35Z,LIRO.C2.20190701,Sample condition ok,LIRO.C2.20190701,1,2019-07-01T15:35Z,2019-07-01T15:35Z,100,,Sample condition ok,LIRO.C2.20190701.FIL,A00000040643,Sample condition ok,LIRO.C2.20190701.FIL.NUT,B00000022522,Sample condition ok,LIRO.C2.20190701.RAW,A00000075916,Sample condition ok,LIRO.C2.20190701.RAW.NUT,B00000022523,Sample condition ok,LIRO.C2.20190701.PCN,A00000076620,,20211221T221506Z,RELEASE-2022
a849ce41-5e1d-492c-9941-17362084f6a0,D05,LIRO,LIRO.AOS.buoy.c1,2019-08-05T15:15Z,LIRO.C1.20190805,Sample condition ok,LIRO.C1.20190805,1,2019-08-05T18:10Z,2019-08-05T17:41Z,190,,Sample condition ok,LIRO.C1.20190805.FIL,A00000076667,Sample condition ok,LIRO.C1.20190805.FIL.NUT,A00000077327,Sample condition ok,LIRO.C1.20190805.RAW,A00000077657,Sample condition ok,LIRO.C1.20190805.RAW.NUT,A00000077326,Sample condition ok,LIRO.C1.20190805.PCN,A00000077292,,20211221T220453Z,RELEASE-2022
63cabbd0-4b06-4a06-98af-3ccf0cd74995,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42Z,LIRO.C1.20190904,Sample condition ok,LIRO.C1.20190904,1,2019-09-04T14:42Z,2019-09-04T18:27Z,200,,Sample condition ok,LIRO.C1.20190904.FIL,A00000077981,Sample condition ok,LIRO.C1.20190904.FIL.NUT,B00000061090,Sample condition ok,LIRO.C1.20190904.RAW,A00000077978,Sample condition ok,LIRO.C1.20190904.RAW.NUT,B00000061089,Sample condition ok,LIRO.C1.20190904.PCN,A00000077961,,20211222T005159Z,RELEASE-2022
a46da3b1-2a11-46c1-a2c3-c9733efd7dc2,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-04T14:42Z,LIRO.C1.20190904,Sample condition ok,LIRO.C1.20190904.2,2,2019-09-04T14:42Z,2019-09-04T18:30Z,200,,Sample condition ok,LIRO.C1.20190904.FIL.2,A00000077982,"","","",Sample condition ok,LIRO.C1.20190904.RAW.2,A00000077979,"","","",Sample condition ok,LIRO.C1.20190904.PCN.2,A00000077962,,20211222T005159Z,RELEASE-2022
6cfff03e-0dc8-4ff5-9fba-09cc36ce3274,D05,LIRO,LIRO.AOS.buoy.c1,2019-09-30T15:43Z,LIRO.C1.20190930,Sample condition ok,LIRO.C1.20190930,1,2019-09-30T19:36Z,2019-09-30T18:37Z,250,,Sample condition ok,LIRO.C1.20190930.FIL,A00000078817,Sample condition ok,LIRO.C1.20190930.FIL.NUT,B00000061654,Sample condition ok,LIRO.C1.20190930.RAW,A00000078822,Sample condition ok,LIRO.C1.20190930.RAW.NUT,B00000061655,Other (specified in remarks),LIRO.C1.20190930.PCN,A00000078824,,20211222T005159Z,RELEASE-2022
3378f7b7-895f-4409-90b1-5946cdfc6a87,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16Z,LIRO.C1.20191022,Sample condition ok,LIRO.C1.20191022,1,2019-10-22T18:20Z,2019-10-22T18:20Z,250,,Sample condition ok,LIRO.C1.20191022.FIL,A00000078862,Sample condition ok,LIRO.C1.20191022.FIL.NUT,B00000061703,Sample condition ok,LIRO.C1.20191022.RAW,A00000078895,Sample condition ok,LIRO.C1.20191022.RAW.NUT,B00000061704,Sample condition ok,LIRO.C1.20191022.PCN,A00000078892,,20211222T035033Z,RELEASE-2022
475a3e74-496a-4e97-b356-0af4242fa63a,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16Z,LIRO.C1.20191022,"",LIRO.C1.20191022.3,3,2019-10-22T18:27Z,2019-10-22T18:27Z,250,,Sample condition ok,LIRO.C1.20191022.FIL.3,A00000078887,"","","",Sample condition ok,LIRO.C1.20191022.RAW.3,A00000078889,"","","",Sample condition ok,LIRO.C1.20191022.PCN.3,A00000078893,,20211222T035033Z,RELEASE-2022
dc148b67-145a-429a-9432-d7fce18b7af2,D05,LIRO,LIRO.AOS.buoy.c1,2019-10-22T15:16Z,LIRO.C1.20191022,"",LIRO.C1.20191022.2,2,2019-10-22T18:23Z,2019-10-22T18:23Z,250,,Sample condition ok,LIRO.C1.20191022.FIL.2,A00000078886,"","","",Sample condition ok,LIRO.C1.20191022.RAW.2,A00000078888,"","","",Sample condition ok,LIRO.C1.20191022.PCN.2,A00000078894,,20211222T035033Z,RELEASE-2022
fc0c446b-5be3-4616-9a7d-cc306bff9e1f,D05,LIRO,LIRO.AOS.buoy.c0,2019-11-04T16:19Z,LIRO.C0.20191104,Sample condition ok,LIRO.C0.20191104,1,2019-11-04T16:19Z,2019-11-04T16:19Z,250,,Sample condition ok,LIRO.C0.20191104.FIL,A00000078046,Sample condition ok,LIRO.C0.20191104.FIL.NUT,B00000061718,Sample condition ok,LIRO.C0.20191104.RAW,A00000078063,Sample condition ok,LIRO.C0.20191104.RAW.NUT,B00000061717,Sample condition ok,LIRO.C0.20191104.PCN,A00000078052,,20211222T001318Z,RELEASE-2022
b015aeb2-8c2c-4a97-8ace-ad5a68101c0f,D05,LIRO,LIRO.AOS.buoy.c0,2020-01-21T19:40Z,LIRO.C0.20200121,Sample condition ok,LIRO.C0.20200121,1,2020-01-21T22:53Z,2020-01-21T22:38Z,270,,Sample condition ok,LIRO.C0.20200121.FIL,A00000079228,,,,Sample condition ok,LIRO.C0.20200121.RAW,A00000079227,,,,,,,,20211222T040546Z,PROVISIONAL
d8433ff4-7321-45e9-8a06-7c6c0d7f12ba,D05,LIRO,LIRO.AOS.buoy.c0,2020-02-04T19:35Z,LIRO.C0.20200204,Sample condition ok,LIRO.C0.20200204,1,2020-02-04T22:48Z,2020-02-04T21:58Z,300,,Sample condition ok,LIRO.C0.20200204.FIL,A00000201572,,,,Sample condition ok,LIRO.C0.20200204.RAW,A00000201573,,,,,,,,20211221T233738Z,PROVISIONAL
01abce9b-b328-47bf-8311-6b3a70dba9dc,D05,LIRO,LIRO.AOS.buoy.c0,2020-03-03T19:05Z,LIRO.C0.20200303,Sample condition ok,LIRO.C0.20200303,1,2020-03-03T21:23Z,2020-03-03T21:40Z,250,,Sample condition ok,LIRO.C0.20200303.FIL,A00000201598,,,,Sample condition ok,LIRO.C0.20200303.RAW,A00000201597,,,,,,,,20211222T030531Z,PROVISIONAL
a610c773-08d0-4ff5-bd5d-f4a7738cb8b5,D05,LIRO,LIRO.AOS.buoy.c1,2020-06-29T16:03Z,LIRO.C1.20200629,Sample condition ok,LIRO.C1.20200629.2,2,2020-06-29T16:03Z,2020-06-29T16:03Z,200,within 24 hours of collection,Sample condition ok,LIRO.C1.20200629.FIL.2,A00000203150,"","","",Sample condition ok,LIRO.C1.20200629.RAW.2,A00000203153,"","","",,,,,20211221T215707Z,PROVISIONAL
3820dfb3-be99-41f9-9621-8c2077c9c7b3,D05,LIRO,LIRO.AOS.buoy.c1,2020-06-29T16:03Z,LIRO.C1.20200629,Sample condition ok,LIRO.C1.20200629.3,3,2020-06-29T16:03Z,2020-06-29T16:03Z,200,within 24 hours of collection,Sample condition ok,LIRO.C1.20200629.FIL.3,A00000203149,"","","",Sample condition ok,LIRO.C1.20200629.RAW.3,A00000203152,"","","",,,,,20211221T215707Z,PROVISIONAL
