,NAMES,SITE_ID,LAT_DD,LON_DD
2766,190020$McDonough Reservoir Number 2$McDonough Reservoir Number 2,NLA17_CO-10053,38.19297,-106.83768
2767,0$None$Lake Merideth,NLA17_TX-10004,35.71046,-101.56828
2768,1442135$Jessen Lake$Jessen Lake,NLA17_UT-10056,40.83087833,-110.01854
2769,1459163$Lake Rescue$Lake Rescue,NLA17_VT-10016,43.44837,-72.69872
2770,0$None$None,NLA17_OK-10066,36.46892,-96.35064
2771,1757278$Hudson Lake$Hudson Lake,NLA17_OK-10008,36.81343,-96.04012
2772,199649$Troutvale Reservoir Number 1$Troutvale Reservoir Number 1,NLA17_CO-10037,37.82878,-107.18379
2773,554067$Lake Concordia$Lake Concordia,NLA17_LA-10001,31.655494,-91.520837
2774,0$None$None,NLA17_OR-10012,43.85791,-124.14478
2775,1575303$Lake Ten$Lake Ten,NLA17_WI-10016,45.62174,-90.48672
2776,1029230$Gravel Lake$Gravel Lake,NLA17_ND-10014,48.95513,-99.83433
2777,0$None$None,NLA17_ND-10026,48.6747,-99.97678
2778,1029656$Jensen Lake$Jensen Lake,NLA17_ND-10009,48.66548,-103.06206
2779,0$None$None,NLA17_NE-10011,42.55819,-100.52496
2780,575648$Smiths Millpond$Smiths Millpond,NLA17_ME-10042,44.440926,-69.152361
2781,0$None$None,NLA17_OK-10050,36.18449,-96.96581
2782,0$None$None,NLA17_ND-10070,48.1967,-98.91261
2783,1091898$Cushing Lake$Cushing Lake,NLA17_OK-10010,36.00147,-96.87696
2784,1366124$Red Bluff Reservoir$Red Bluff Reservoir,NLA17_TX-10021,31.94573,-103.92626
2785,0$None$None,NLA17_IN-10077,37.95706,-87.40132
2786,1218707$Randall Pond$Randall Pond,NLA17_RI-10008,41.7889,-71.4687
2787,375962$Winder Reservoir$Winder Reservoir,NLA17_ID-10088,42.17992,-111.88141
2788,0$None$None,NLA17_LA-10046,30.781858,-90.147056
2789,1576563$West Spider Lake$West Spider Lake,NLA17_WI-10111,45.75653,-89.45064
2790,173679$Trappers Lake$None,NLA17_CO-HP002,39.9867096,-107.2301353
2791,188031$City Reservoir$City Reservoir,NLA17_CO-10010,37.54067,-107.59734
2792,0$None$None,NLA17_ND-10013,48.74972,-102.94113
2793,0$None$None,NLA17_ND-10069,48.7455,-102.68957
2794,0$None$None,NLA17_NE-10012,41.09244722,-96.35328376
2795,1090304$Bluestem Lake$Bluestem Lake,NLA17_OK-10004,36.69992,-96.41119
2796,829336$Flowing Well Lake$Flowing Well Lake,NLA17_NE-10014,42.35352,-101.2361
2797,0$None$None,NLA17_NE-10038,41.38619711,-96.48110256
2798,0$None$None,NLA17_OR-10063,44.79576,-121.81424
2799,1664175$French Meadows Reservoir$French Meadows Reservoir,NLA17_CA-10002,39.11288,-120.43214
2800,253643$New Melones Lake$New Melones Lake,NLA17_CA-10009,37.99157,-120.54127
2801,1070946$Spencer Lake$Spencer Lake,NLA17_OH-10024,41.111357,-82.083668
2802,0$None$None,NLA17_ND-10100,48.47288,-102.26574
2803,79360$Ferguson Lake$Ferguson Lake,NLA17_AR-10001,34.5339,-92.26323
2804,643014$Eagle Lake$Eagle Lake,NLA17_MN-10002,44.203792,-93.893434
2805,0$None$None,NLA17_WI-10027,45.70831,-89.55156
2806,175608$Lower Cataract Lake$Lower Cataract Lake,NLA17_CO-10038,39.83457,-106.31962
2807,0$None$None,NLA17_ND-10089,48.82668,-100.57709
2808,0$None$None,NLA17_IA-10031,41.53594,-94.8807
2809,828897$Durbin Lake$Durbin Lake,NLA17_NE-10025,42.44637,-100.56627
2810,647913$Mink Lake$Mink Lake,NLA17_MN-10026,45.263101,-94.025106
2811,0$None$None,NLA17_OR-10079,44.57959,-121.76384
2812,1374249$Lake J B Thomas$Lake J B Thomas,NLA17_TX-10020,32.58331,-101.1531
2813,1351279$Lake Arrowhead$Lake Arrowhead,NLA17_TX-10022,33.74456,-98.35947
2814,782895$East Fork Reservoir$East Fork Reservoir,NLA17_MT-10014,46.12045,-113.37582
2815,0$None$None,NLA17_MO-10015,38.4472,-93.86451
2816,662518$Spring Lake$Spring Lake,NLA17_MN-10005,47.06912,-92.0006
2817,657525$Mule Lake$Mule Lake,NLA17_MN-10189,46.845944,-93.99447
2818,74845$Gillham Lake$None,NLA17_AR-HP001,34.23241,-94.23242
2819,1266878$Lake Oahe$Lake Oahe,NLA17_SD-10001,45.01836,-100.26638
2820,0$None$None,NLA17_ND-10018,48.87733,-99.98094
2821,187483$Trout Lake$Trout Lake,NLA17_CO-10003,37.82547,-107.88561
2822,178814$Puett Reservoir$Puett Reservoir,NLA17_CO-10008,37.41756,-108.40746
2823,198657$Waneka Reservoir$Waneka Reservoir,NLA17_CO-10005,39.99453,-105.11167
2824,626122$Silver Lake$Silver Lake,NLA17_MI-10008,46.14881,-88.83344
2825,1620624$Lorraine Lake$Lorraine Lake,NLA17_MI-10028,46.14472,-86.48372
2826,0$None$None,NLA17_IN-10136,38.12697,-86.24314
2827,1218849$Slatersville Reservoirs$Slatersville Reservoirs,NLA17_RI-10002,41.99011,-71.59673
2828,0$None$None,NLA17_SD-10081,45.27122,-97.27821
2829,180088$Midway Lake$Midway Lake,NLA17_CO-10019,39.1622,-106.66685
2830,1078056$Lake of Four Seasons$Lake of Four Seasons,NLA17_OH-10005,39.65408,-82.473217
2831,615015$Dicks Pond$Dicks Pond,NLA17_MA-10001,41.76064,-70.65962
2832,174734$West Griffith Lake$West Griffith Lake,NLA17_CO-10055,39.06462,-108.06836
2833,573212$Perley Pond$None,NLA17_ME-HP003,43.966385,-70.7455
2834,643274$Ella Lake$Ella Lake,NLA17_MN-10161,45.079073,-94.812825
2835,0$None$None,NLA17_SD-10035,45.78429,-101.089844
2836,493306$Greenbo Lake$Greenbo Lake,NLA17_KY-10002,38.487464,-82.870437
2837,1219338$Blackamore Pond$Blackamore Pond,NLA17_RI-10011,41.77346,-71.44718
2838,655204$Ball Club Lake$Ball Club Lake,NLA17_MN-10159,47.91146,-90.48334
2839,0$None$None,NLA17_NC-10011,35.1936,-81.9647
2840,448616$Union Mills Lake$Union Mills Lake,NLA17_IN-10100,41.49467,-86.77826
2841,0$None$None,NLA17_GA-10005,32.63884,-83.96691
2842,571018$McLean Lake$McLean Lake,NLA17_ME-10039,47.106206,-68.870599
2843,0$None$None,NLA17_ND-10032,46.11159,-98.89027
2844,202527$Lonetree Reservoir$Lonetree Reservoir,NLA17_CO-10024,40.33602,-105.12651
2845,623432$Clear Lake$Clear Lake,NLA17_MI-10019,45.12467,-84.18013
2846,206648$Deep Lake$Deep Lake,NLA17_CT-10006,41.95087,-73.4659
2847,831269$Middle Marsh Lake$Middle Marsh Lake,NLA17_NE-10008,42.51711,-100.50076
2848,1137043$Alameda Lake$None,NLA17_OR-10102,43.4596,-122.15697
2849,612499$Norton Reservoir$Norton Reservoir,NLA17_MA-10002,41.98478,-71.2003
2850,639365$Andrew Lake$Andrew Lake,NLA17_MN-10046,45.3091894,-95.0412403
2851,1255787$Lake Isabella$Lake Isabella,NLA17_SD-10007,45.63815,-97.34202
2852,1767296$Ericson Reservoir$Ericson Reservoir,NLA17_NE-10003,41.76432,-98.65979
2853,1250967$South Pacolet River Reservoir Number One$South Pacolet River Reservoir Number One,NLA17_SC-10011,35.1071,-81.9958
2854,612441$Dry Pond$Dry Pond,NLA17_MA-10007,42.10639,-71.13377
2855,178708$Boulder Reservoir$Boulder Reservoir,NLA17_CO-10002,40.07637,-105.22254
2856,0$None$None,NLA17_IA-HP001,42.4788,-92.38893
2857,1193175$Raystown Lake$Raystown Lake,NLA17_PA-10001,40.38838,-78.04413
2858,0$None$None,NLA17_IN-10138,40.43453,-86.16167
2859,647155$Lookout Lake$Lookout Lake,NLA17_MN-10006,46.438053,-93.954169
2860,0$None$None,NLA17_MN-10047,46.429638,-94.122594
2861,0$None$None,NLA17_IA-10030,42.60735,-94.45158
2862,0$None$None,NLA17_LA-10018,32.3514,-93.7697
2863,0$None$None,NLA17_GA-10008,33.01397,-83.02679
2864,1078504$Hammertown Lake$Hammertown Lake,NLA17_OH-10003,39.055477,-82.690064
2865,1219571$Barber Pond$Barber Pond,NLA17_RI-10006,41.50388,-71.5642
2866,0$None$None,NLA17_SD-10088,45.0889,-96.46497
2867,0$None$None,NLA17_ND-10082,47.9045,-98.9731
2868,0$None$None,NLA17_ND-10016,47.90414,-101.05923
2869,0$None$None,NLA17_IN-10068,40.532144,-85.62984
2870,0$None$None,NLA17_MA-10017,42.71486,-71.09995
2871,566801$Gilman Pond$Gilman Pond,NLA17_ME-10020,44.96053,-70.053928
2872,457552$Holdens Pond$Holdens Pond,NLA17_IA-10029,41.77788,-91.84468
2873,561381$B Pond$None,NLA17_ME-HP001,44.742139,-70.958142
2874,564561$Crosby Pond$None,NLA17_ME-HP002,45.395882,-70.767894
2875,673725$Lake Mohawk$Lake Mohawk,NLA17_MS-10019,34.65486,-88.73091
2876,870411$Third Connecticut Lake$Third Connecticut Lake,NLA17_NH-10999,45.23747,-71.200047
2877,0$None$None,NLA17_NJ-10025,40.810166,-74.79594
2878,0$None$None,NLA17_OR-10024,43.36549,-122.10773
2879,805690$Horseshoe Lake$Horseshoe Lake,NLA17_MT-10009,48.83558,-108.01462
2880,0$None$None,NLA17_SC-10003,34.357228,-81.762841
2881,0$None$None,NLA17_SC-10023,33.95621,-82.3942
2882,0$None$None,NLA17_TX-10032,30.92463,-95.47337
2883,0$None$None,NLA17_CO-10011,39.64581,-106.16726
2884,1251292$Vaucluse Pond$Vaucluse Pond,NLA17_SC-10016,33.6185,-81.8092
2885,1237978$Bakers Lake$Bakers Lake,NLA17_SC-10004,33.57348,-81.88377
2886,0$None$None,NLA17_CO-10007,40.4383,-105.03375
2887,173550$Slide Mandall Lake$Slide Mandall Lake,NLA17_CO-10020,40.06152,-107.12261
2888,0$None$None,NLA17_CO-10043,39.94487,-107.21803
2889,617920$Tully Lake$Tully Lake,NLA17_MA-10004,42.64345,-72.21605
2890,609378$Bassett Pond$Bassett Pond,NLA17_MA-10022,42.51072,-72.28201
2891,790855$Sophie Lake$Sophie Lake,NLA17_MT-10008,48.9579,-115.12459
2892,834983$Sherman Reservoir$Sherman Reservoir,NLA17_NE-10029,41.32198742,-98.90067497
2893,0$None$None,NLA17_CO-10050,39.57328,-105.04274
2894,1575164$Swan Lake$Swan Lake,NLA17_WI-10005,43.54443,-89.37601
2895,1070962$Swift Run Lake$Swift Run Lake,NLA17_OH-10023,40.176103,-84.266466
2896,623421$Clear Lake$Clear Lake,NLA17_MI-10012,44.3555,-85.30573
2897,0$None$None,NLA17_MN-10033,47.160348,-95.054544
2898,198801$Ward Reservoir$Ward Reservoir,NLA17_CO-10022,39.67455,-105.06908
2899,459018$Lake Meyer$Lake Meyer,NLA17_IA-10034,43.17497,-91.90958
2900,0$None$None,NLA17_MA-10018,42.07001,-72.27848
2901,1127925$Tenas Lakes$None,NLA17_OR-10021,44.23022,-121.91695
2902,0$None$None,NLA17_OH-10029,39.556953,-84.754419
2903,0$None$Piney Run Reservoir,NLA17_MD-10026,39.39747,-76.98269
2904,1332233$Caruth Lake$Caruth Lake,NLA17_TX-10001,32.94496,-96.45539
2905,0$None$None,NLA17_MN-10049,47.480886,-95.683925
2906,609038$Lake Lorraine$Lake Lorraine,NLA17_MA-10005,42.14537,-72.51379
2907,200375$New Thomas Reservoir$New Thomas Reservoir,NLA17_CO-10004,40.22248,-104.9471
2908,0$None$None,NLA17_SC-10010,35.06252,-82.68219
2909,1609181$Fremont Lake$Fremont Lake,NLA17_WY-10021,42.94633395,-109.7974991
2910,736167$Indian Lake$Indian Lake,NLA17_MO-10003,38.09713,-91.45569
2911,0$None$None,NLA17_SD-10052,43.88866,-101.15121
2912,0$None$None,NLA17_ND-10034,48.97386,-100.37043
2913,0$None$None,NLA17_ND-10073,48.86282,-100.21236
2914,0$None$None,NLA17_VA-HP008,36.86233,-76.56967
2915,455907$Diamond Lake$Diamond Lake,NLA17_IA-10006,43.48319,-95.18937
2916,0$None$None,NLA17_OR-10099,43.98863,-121.85774
2917,657194$Long Lake$Long Lake,NLA17_MN-10001,47.59743,-93.40125
2918,0$None$None,NLA17_MN-10179,47.01247,-95.40265
2919,0$None$None,NLA17_NE-10054,41.120252,-96.34025
2920,1218885$Keech Pond$Keech Pond,NLA17_RI-10001,41.88245,-71.68871
2921,0$None$None,NLA17_TX-10008,33.06568,-95.739
2922,0$None$None,NLA17_MI-10035,46.61733,-85.39817
2923,617962$Buckley Dunton Lake$Buckley Dunton Lake,NLA17_MA-10003,42.3126,-73.13663
2924,0$None$Emigrant Lake,NLA17_OR-10004,42.15774,-122.60597
2925,1133570$Keen Creek Diversion Pond$Keen Creek Diversion Pond,NLA17_OR-10010,42.13119,-122.47823
2926,1077883$Mystic Lake$Mystic Lake,NLA17_OH-10008,39.66197,-84.646433
2927,724726$Pomme de Terre Lake$Pomme de Terre Lake,NLA17_MO-10004,37.8939,-93.3117
2928,0$None$None,NLA17_TX-10099,32.98991,-95.64496
2929,1078855$Wabash Conservancy District Structure Reservoir$Wabash Conservancy District Structure Reservoir,NLA17_OH-10009,40.314887,-84.63583
2930,0$None$None,NLA17_LA-10075,31.4404,-92.2363
2931,1608103$Muddy Guard Reservoir Number 2$None,NLA17_WY-HP001,44.18421833,-106.758695
2932,1218430$Posneganset Pond$Posneganset Pond,NLA17_RI-10019,41.75015,-71.40529
2933,1238088$Collums Mill Pond Dam$Collums Mill Pond Dam,NLA17_SC-10012,33.67968,-81.33889
2934,1192988$Mud Pond$Mud Pond,NLA17_PA-10008,41.634161,-75.54908
2935,0$None$None,NLA17_AR-10003,33.07536,-92.66072
2936,0$None$None,NLA17_IA-10038,42.73002,-93.41711
2937,431048$Big Otter Lake$Big Otter Lake,NLA17_IN-10082,41.72587,-85.01052
2938,1438530$Beaver Dam Reservoir$None,NLA17_UT-10058,39.65416,-111.2949
2939,0$None$None,NLA17_MN-10042,45.292225,-94.3000055
2940,229536$Nicasio Reservoir$Nicasio Reservoir,NLA17_CA-10001,38.085861,-122.749214
2941,0$None$None,NLA17_ND-10033,48.33426,-102.05096
2942,639805$Beauty Lake$Beauty Lake,NLA17_MN-10027,46.003922,-94.701106
2943,0$None$None,NLA17_NJ-10010,39.93492,-74.9241
2944,0$None$None,NLA17_MN-10019,46.197001,-94.574564
2945,1095791$New Beggs Lake$New Beggs Lake,NLA17_OK-10082,35.74612,-96.02335
2946,0$None$None,NLA17_OK-10022,36.12276,-95.53203
2947,0$None$None,NLA17_TX-10047,32.04804,-95.99986
2948,1199754$Waynewood Lake$Waynewood Lake,NLA17_PA-10011,41.394261,-75.363151
2949,1219896$Silver Lake$Silver Lake,NLA17_RI-10005,41.43508,-71.48773
2950,0$None$None,NLA17_WA-10057,47.05947,-119.42043
2951,1916159$White Lake$White Lake,NLA17_NH-10891,43.840285,-71.224093
2952,0$None$None,NLA17_GA-10026,33.83321,-84.0913
2953,650340$Round Lake$Round Lake,NLA17_MN-10011,46.420372,-95.838816
2954,0$None$None,NLA17_MO-10005,37.64938,-90.58416
2955,657194$Long Lake$Long Lake,NLA17_MN-10001,47.59757,-93.40043
2956,0$None$Powers Pond,NLA17_OR-10093,42.89087,-124.07693
2957,0$None$None,NLA17_TN-10015,35.2362,-84.6492
2958,0$None$None,NLA17_MN-10193,46.435559,-93.93337
2959,31403$Luna Lake$Luna Lake,NLA17_AZ-10006,33.82919,-109.08784
2960,1890013$McElvaney Lake$McElvaney Lake,NLA17_TX-10005,32.08995,-95.89435
2961,0$None$None,NLA17_SD-10105,44.07956,-97.33965
2962,0$None$None,NLA17_SD-10090,44.38705,-100.947
2963,575526$Skitacook Lake$Skitacook Lake,NLA17_ME-10029,46.033504,-68.06112
2964,1181344$Minks Pond$Minks Pond,NLA17_PA-10030,41.203251,-74.9988
2965,0$None$None,NLA17_NE-10064,40.68489,-99.37583
2966,642641$Lake Darling$Lake Darling,NLA17_MN-10004,45.913067,-95.398804
2967,763685$Arrow Head Lake$Arrow Head Lake,NLA17_MO-10006,36.65891,-91.88275
2968,785762$Kintla Lake$Kintla Lake,NLA17_MT-10011,48.94101,-114.33876
2969,316755$Legion Lake$Legion Lake,NLA17_GA-10039,33.7909,-84.94444
2970,0$None$None,NLA17_MS-10004,33.14331,-90.35903
2971,0$None$None,NLA17_AR-10021,33.64114,-94.14365
2972,1217804$Peace Dale Reservoir$Peace Dale Reservoir,NLA17_RI-10010,41.45079,-71.51321
2973,990860$Nantahala Lake$Nantahala Lake,NLA17_NC-10002,35.18143,-83.66837
2974,0$None$None,NLA17_PA-10006,40.15732,-74.78932
2975,783687$Frank Lake$Frank Lake,NLA17_MT-10022,48.79657,-115.00121
2976,0$None$None,NLA17_ND-10081,48.84949,-102.8415
2977,1281855$Cummings Lake$Cummings Lake,NLA17_TN-10006,35.00558,-85.58884
2978,0$None$None,NLA17_CO-10058,39.84224,-104.9463
2979,0$None$None,NLA17_MT-10023,47.04024,-113.2374
2980,1600356$Hogan Reservoir$Hogan Reservoir,NLA17_WY-10001,44.78712,-109.2596
2981,944920$Brown Lake$Brown Lake,NLA17_NY-10003,43.24207,-74.49127
2982,0$None$None,NLA17_AL-10002,33.53628,-86.2005
2983,209057$Morris Reservoir$Morris Reservoir,NLA17_CT-10004,41.67649,-73.14497
2984,1862822$Pinkston Reservoir$Pinkston Reservoir,NLA17_TX-10009,31.7085,-94.35967
2985,0$None$Noxontown Pond,NLA17_DE-10001,39.42355,-75.68705
2986,0$None$None,NLA17_ID-HP002,44.00148,-114.87484
2987,617920$Tully Lake$Tully Lake,NLA17_MA-10004,42.64348,-72.2161
2988,1577123$Zee Lake$None,NLA17_WI-HP004,46.05033,-89.86399
2989,0$None$None,NLA17_IN-10141,41.56106,-87.3055
2990,568435$Hudson Pond$Hudson Pond,NLA17_ME-10004,46.168819,-68.996494
2991,656352$Gale Lake$Gale Lake,NLA17_MN-10048,47.67503,-93.49584
2992,655502$Boy Lake$Boy Lake,NLA17_MN-10194,47.52274,-93.66547
2993,0$None$None,NLA17_OR-10051,44.18913,-120.4521
2994,0$None$None,NLA17_WY-10038,41.40184,-105.82859
2995,1565973$Half Moon Lake$Half Moon Lake,NLA17_WI-10008,46.55968,-91.39553
2996,0$None$None,NLA17_AL-10018,33.22753,-87.1566
2997,0$None$None,NLA17_GA-HP002,34.7368,-83.34899
2998,1352974$Brown Mullin Watershed Reservoir Number Two$Brown Mullin Watershed Reservoir Number Two,NLA17_TX-10016,31.58521,-98.62495
2999,615621$Lovells Pond$Lovells Pond,NLA17_MA-10019,41.64909,-70.44291
3000,615015$Dicks Pond$Dicks Pond,NLA17_MA-10001,41.76068,-70.65958
3001,1600480$Icefloe Lake$Icefloe Lake,NLA17_WY-10032,43.726,-110.82419
3002,1580246$Reynard Lake$None,NLA17_WI-HP003,46.39389,-91.28792
3003,553675$Black Bayou Lake$Black Bayou Lake,NLA17_LA-10303,32.5894021,-92.0445061
3004,662037$Net Lake$Net Lake,NLA17_MN-10014,48.39628,-92.657278
3005,658050$Richey Lake$Richey Lake,NLA17_MN-10008,47.668573,-90.9875
3006,1609177$Jackson Lake$Jackson Lake,NLA17_WY-10007,43.8839,-110.6764
3007,831339$Lake Minatare$Lake Minatare,NLA17_NE-10007,41.9291,-103.49185
3008,0$None$None,NLA17_MI-10073,46.73582,-88.89233
3009,655204$Ball Club Lake$Ball Club Lake,NLA17_MN-10159,47.91293,-90.48434
3010,0$None$None,NLA17_ND-10042,48.89538,-103.49912
3011,1863189$Tank Wash Lake$Tank Wash Lake,NLA17_TX-10003,31.14875,-97.7446
3012,117983$Emmit Wood Lake$Emmit Wood Lake,NLA17_AL-10004,31.62083,-88.35083
3013,0$None$None,NLA17_SD-10111,44.39668,-101.75748
3014,448598$Woodland Lake$Woodland Lake,NLA17_IN-10006,39.27653,-86.21218
3015,0$None$None,NLA17_LA-10155,32.047962,-92.00313
3016,658398$Spree Lake$Spree Lake,NLA17_MN-10018,48.0225,-91.439167
3017,760373$East Fork Big Creek Watershed Lake A-4$East Fork Big Creek Watershed Lake A-4,NLA17_MO-10036,40.48404,-93.95006
3018,0$None$None,NLA17_CA-10020,41.910428,-120.106489
3019,220061$Buckhorn Reservoir$Buckhorn Reservoir,NLA17_CA-10089,40.851495,-120.09407
3020,1607838$Sulphur Creek Reservoir$Sulphur Creek Reservoir,NLA17_WY-10008,41.15239,-110.81979
3021,1579883$Mineral Lake$None,NLA17_WI-HP001,46.29161,-90.83559
3022,0$None$None,NLA17_ND-10112,47.6881,-100.69817
3023,251959$Henski Reservoir$Henski Reservoir,NLA17_CA-10062,41.528437,-121.139076
3024,471770$Harlan County Lake$Harlan County Lake,NLA17_NE-10001,40.06311389,-99.29220135
3025,867863$Kilburn Pond$Kilburn Pond,NLA17_NH-10530,42.833791,-72.471976
3026,0$None$None,NLA17_AL-10020,31.222267,-85.648683
3027,210190$Riga Lake$Riga Lake,NLA17_CT-10002,42.02159,-73.48177
3028,0$None$None,NLA17_WI-10085,46.00502,-91.52432
3029,1607707$Coe Enlargement Reservoir$Coe Enlargement Reservoir,NLA17_WY-10018,44.2829,-109.11049
3030,1593949$Sauerkraut Lakes$Sauerkraut Lakes,NLA17_WY-10012,43.10537,-109.7324
3031,1590318$Kemmerer Reservoir$Kemmerer Reservoir,NLA17_WY-10005,41.94443,-110.65588
3032,1591180$Mahoney Reservoir$Mahoney Reservoir,NLA17_WY-10039,42.91986,-107.73589
3033,0$None$None,NLA17_ND-10126,47.76076,-99.92704
3034,1606054$S P Reservoir$S P Reservoir,NLA17_WY-10013,42.79396,-106.42584
3035,1524843$Rainy Lake$None,NLA17_WA-HP002,48.50089,-120.73763
3036,0$None$None,NLA17_SD-HP001,44.146768,-100.409416
3037,642551$Cup Lake$Cup Lake,NLA17_MN-10183,45.488061,-96.442606
3038,0$None$None,NLA17_MN-10192,45.010837,-94.958457
3039,0$None$Lake Zoar,NLA17_CT-10010,41.39695,-73.18858
3040,"310382$Acworth, Lake$Acworth, Lake",NLA17_GA-10023,34.05859,-84.68745
3041,1863041$Soil Conservation Service Site 1 Reservoir$Soil Conservation Service Site 1 Reservoir,NLA17_TX-10085,29.82414,-98.77036
3042,657577$Neglige Lake$Neglige Lake,NLA17_MN-10028,48.04958,-91.30399
3043,272249$Loveland Reservoir$Loveland Reservoir,NLA17_CA-10054,32.78402,-116.79195
3044,0$None$None,NLA17_OR-10008,44.54695,-123.34383
3045,1561604$Berry Lake$Berry Lake,NLA17_WI-10006,44.88995,-88.47414
3046,1571789$Porcupine Lake$Porcupine Lake,NLA17_WI-10118,44.9978,-88.13864
3047,1558876$Moores Run Lake Number One$Moores Run Lake Number One,NLA17_WV-10003,39.1332,-78.59718
3048,0$None$None,NLA17_WY-10004,41.51122,-105.41698
3049,0$None$None,NLA17_OK-10095,35.28526,-96.42908
3050,0$None$None,NLA17_SD-10112,45.44926,-98.73313
3051,0$None$None,NLA17_CA-10005,33.80109,-117.81054
3052,0$None$None,NLA17_ND-HP001,46.035523,-98.879781
3053,310443$Allatoona Lake$Allatoona Lake,NLA17_GA-10004,34.13876,-84.63869
3054,0$None$None,NLA17_TX-10089,30.03863,-98.24522
3055,1538788$Fairfax Pond$Fairfax Pond,NLA17_WV-10015,39.49332,-79.79482
3056,1601712$North Banner Lake$North Banner Lake,NLA17_WY-10050,41.41515,-106.35889
3057,0$None$None,NLA17_FL-10030,26.64666,-80.16206
3058,75038$Mud Lake$Mud Lake,NLA17_AR-10022,33.34563,-92.52266
3059,637746$Sherett Lake$Sherett Lake,NLA17_MI-10092,45.6368,-84.77025
3060,645623$Lake Jennie$Lake Jennie,NLA17_MN-10009,44.994585,-94.340263
3061,640444$Braunworth Lake$Braunworth Lake,NLA17_MN-10188,44.788775,-93.913891
3062,1557414$Melody T Lake$None,NLA17_WV-10017,38.42865,-82.25294
3063,856349$Pyramid Lake$Pyramid Lake,NLA17_NV-10005,39.86887,-119.46194
3064,1130087$Haldeman Pond$None,NLA17_OR-10128,45.70807,-122.81554
3065,1145546$Lost Lake$Lost Lake,NLA17_OR-10132,45.48797,-121.82089
3066,969124$West Branch Keuka Lake$West Branch Keuka Lake,NLA17_NY-10001,42.57133,-77.14188
3067,0$None$None,NLA17_NY-10007,41.37943,-74.03065
3068,1291096$Lewisburg Reservoir$Lewisburg Reservoir,NLA17_TN-10022,35.40252,-86.84042
3069,0$None$None,NLA17_NY-10018,41.58688,-74.38391
3070,0$None$None,NLA17_MT-10030,48.90691,-113.32588
3071,965441$Sly Pond$None,NLA17_NY-HP001,43.45441,-73.58983
3072,1603554$Temple Lake$Temple Lake,NLA17_WY-10009,42.71178,-109.17903
3073,1596771$Big Sandy Reservoir$Big Sandy Reservoir,NLA17_WY-10020,42.26719,-109.45445
3074,0$None$None,NLA17_WY-10031,43.06945,-109.58676
3075,1290425$Lake Kyle$Lake Kyle,NLA17_TN-10023,36.5797,-87.6573
3076,0$None$None,NLA17_ND-10107,47.63031,-101.173
3077,0$None$None,NLA17_MN-10180,46.149054,-95.521189
3078,0$None$None,NLA17_MT-10076,48.32676,-112.85862
3079,0$None$None,NLA17_IN-10076,39.23483,-85.7345
3080,0$None$None,NLA17_MN-10017,46.127539,-96.132483
3081,0$None$None,NLA17_OR-10006,44.68105,-118.04562
3082,0$None$None,NLA17_OR-10088,44.86045,-117.81382
3083,1230532$Lake Jocassee$None,NLA17_SC-HP002,34.97833,-82.9401
3084,0$None$None,NLA17_WY-10019,43.77369,-109.84012
3085,0$None$None,NLA17_OR-10029,45.12651,-117.34131
3086,0$None$None,NLA17_ND-10128,47.73043,-100.81429
3087,0$None$None,NLA17_MO-10028,37.783,-93.93642
3088,945206$Burge Pond$Burge Pond,NLA17_NY-10005,43.85076,-73.63377
3089,958103$Mud Pond$Mud Pond,NLA17_NY-10014,44.73585,-74.06487
3090,787897$Mystic Lake$Mystic Lake,NLA17_MT-10002,45.86744,-113.5499
3091,1771346$Halls Pond$Halls Pond,NLA17_CT-10005,41.84396,-72.10741
3092,0$None$None,NLA17_MO-10001,37.80718,-94.20792
3093,790008$Sanders Lake$Sanders Lake,NLA17_MT-10015,47.06002,-113.93679
3094,1621351$Raven Lake$Raven Lake,NLA17_MI-10133,46.26093,-89.22077
3095,1603336$Star Lake$Star Lake,NLA17_WY-10006,42.8026,-109.46082
3096,0$None$None,NLA17_IN-10096,39.32321,-86.80018
3097,0$None$None,NLA17_MN-10030,44.053736,-95.377196
3098,0$None$None,NLA17_NE-10070,41.44006,-96.73306
3099,772371$Hidden Lake$Hidden Lake,NLA17_MT-10012,48.6208,-113.10901
3100,796284$Upper Twin Lake$Upper Twin Lake,NLA17_MT-10101,46.1616,-114.49941
3101,787676$Moran Lake$Moran Lake,NLA17_MT-10104,48.9563,-115.1067
3102,947560$County Line Lake$County Line Lake,NLA17_NY-10017,43.234013,-74.433448
3103,462081$Summit Lake$Summit Lake,NLA17_IA-10039,41.06509,-94.39817
3104,678722$Thornburg Lake$Thornburg Lake,NLA17_MS-10001,31.70721,-91.37398
3105,262048$June Lake$June Lake,NLA17_CA-10004,37.7845,-119.078657
3106,216800$Shadowbrook Pond$Shadowbrook Pond,NLA17_DE-10011,39.82338,-75.64407
3107,0$None$None,NLA17_CT-10019,41.139,-73.62286
3108,780341$Boyle Lake$Boyle Lake,NLA17_MT-10084,48.46795,-114.45221
3109,1796111$Ann Lake$None,NLA17_MT-10120,48.19222,-114.09186
3110,152173$Lake Lurleen$None,NLA17_AL-HP001,33.29699,-87.67885
3111,178496$Mitchell Lake$None,NLA17_CO-HP003,40.087293,-105.595381
3112,0$None$None,NLA17_ND-10110,47.34613,-99.71095
3113,0$None$None,NLA17_AR-10003,33.07532,-92.66056
