SITE_ID,VISIT_NO,INDEX_LAT_DD,INDEX_LON_DD,UID
NLA06608-4698,1,32.08934,-93.47166,NA
NLA06608-4828,1,34.96507,-97.68123,NA
NLA06608-4929,1,34.52921,-96.60383,NA
NLA06608-4949,1,36.06557,-95.54876,NA
NLA06608-9999,1,44.652222,-71.647222,NA
NLA06608-ACAD_LAKES_0435,1,44.407192,-68.268117,NA
NLA06608-ALPS-1218,1,44.834776,-67.881593,NA
NLA06608-ALSC:020149,1,44.352788,-74.394039,NA
NLA06608-ELS:1C2-032,1,43.29527,-71.42875,NA
NLA06608-ELS:1C3-003,1,45.655878,-69.927016,NA
NLA06608-ELS:1D1-035,1,41.84843,-70.61753,NA
NLA06608-ELS:1D2-087,1,42.324266,-72.091389,NA
NLA06608-ELS:1E1-052,1,45.210671,-68.204836,NA
NLA06608-ELS:1E1-096,1,45.218203,-68.07682,NA
NLA06608-ELS:1E1-128,1,44.850278,-68.429095,NA
NLA06608-ELS:1E2-027,1,45.798561,-69.887878,NA
NLA06608-ELS:1E3-002,1,46.374746,-68.356135,NA
NLA06608-ELS:1E3-012,1,46.944,-68.87136,NA
NLA06608-ELS:1E3-071,1,46.345188,-68.593475,NA
NLA06608-ELS:2B2-008,1,46.99477,-88.75877,NA
NLA06608-ELS:2C2-048,1,45.50017,-88.79445,NA
NLA06608-ELS:2C3-018,1,46.13813,-89.55278,NA
NLA06608-ELS:2D3-008,1,47.12272,-93.88065,NA
NLA06608-EMAP:ME011L,1,45.7483,-69.224895,NA
NLA06608-EMAP:ME012L,1,46.96,-68.886667,NA
NLA06608-EMAP:ME254L,1,46.352222,-69.058333,NA
NLA06608-EMAP:ME263L,1,45.12716,-68.00671,NA
NLA06608-EMAP:ME518L,1,45.359448,-67.919505,NA
NLA06608-FL:107895579,1,29.09224,-81.413358,NA
NLA06608-FL:16674741,1,29.83947,-81.9578,NA
NLA06608-FL:18261987,1,30.11992,-82.40907,NA
NLA06608-FL:99324403,1,30.21161,-82.83443,NA
NLA06608-FL:99344895,1,30.2484,-82.9145,NA
NLA06608-IN:646,1,41.56133,-85.39098,NA
NLA06608-MI:7007,1,42.398,-84.05688,NA
NLA06608-MN:03-0029,1,47.06597,-95.18427,NA
NLA06608-MN:06-0002,1,45.34264,-96.14342,NA
NLA06608-MN:11-0102,1,46.92703,-94.0516,NA
NLA06608-MN:15-0010,1,47.1875,-95.21623,NA
NLA06608-MN:22-0074,1,43.821040000000004,-94.07808,NA
NLA06608-MN:49-0140,1,45.81275,-94.63411,NA
NLA06608-MN:51-0063,1,44.151111,-95.762222,NA
NLA06608-MN:56-0306,1,46.29227,-95.74815,NA
NLA06608-MN:61-0037,1,45.49119,-95.36818,NA
NLA06608-MN:74-0023,1,43.8916,-93.34809,NA
NLA06608-MN:75-0200,1,45.52777,-96.07171,NA
NLA06608-MN:77-0019,1,45.7756,-94.6642,NA
NLA06608-MN:87-0030,1,44.68378,-95.53319,NA
NLA06608-NELP-0253,1,45.148023,-68.094036,NA
NLA06608-NELP-0955,1,46.965188,-68.847543,NA
NLA06608-NELP-1041,1,44.368271,-69.114576,NA
NLA06608-NELP-1330,1,46.9518,-68.843,NA
NLA06608-NELP-2155,1,46.95972,-68.84578,NA
NLA06608-NELP-3355,1,46.9439,-68.85321,NA
NLA06608-NELP-3586,1,45.75109,-69.08026,NA
NLA06608-NH250L,1,43.840556,-71.127222,NA
NLA06608-NH4912,1,43.023056,-72.016389,NA
NLA06608-NV:2,1,40.59341,-115.39403,NA
NLA06608-NV:3,1,41.02672,-115.08665,NA
NLA06608-NV:4,1,37.29595,-115.12486,NA
NLA06608-OH:19,1,39.70773,-84.27058,NA
NLA06608-OH:22,1,40.08082,-83.03332,NA
NLA06608-R10BULLTR,1,44.29855,-115.25352,NA
NLA06608-R10CAPEHO,1,44.41294,-115.1311,NA
NLA06608-R10CHARLT,1,43.74452,-121.9746,NA
NLA06608-R10COUNCI,1,46.26594,-121.63,NA
NLA06608-R10DEERLA,1,43.81937,-121.89372,NA
NLA06608-R10FISHLA,1,42.73702,-118.64754,NA
NLA06608-R10RAINYL,1,48.50241,-120.73714,NA
NLA06608-R10SQUAWL,1,42.04025,-123.02028,NA
NLA06608-R10ULAKE,1,47.42782,-123.07405,NA
NLA06608-R10YELLOW,1,43.99972,-114.8744,NA
NLA06608-R31,1,39.39897,-76.98388,NA
NLA06608-R314,1,37.39708,-78.63547,NA
NLA06608-R315,1,38.3289,-79.2297,NA
NLA06608-R318,1,37.31516,-79.81904,NA
NLA06608-R319,1,37.3468,-77.18369,NA
NLA06608-R32,1,39.521091,-79.138754,NA
NLA06608-R322,1,36.8056,-80.05076,NA
NLA06608-R323,1,36.84063,-76.63192,NA
NLA06608-R324,1,37.35474,-76.83774,NA
NLA06608-R326,1,37.43091,-76.89359,NA
NLA06608-R328,1,37.0436,-80.86299,NA
NLA06608-R333,1,37.30484,-76.70338,NA
NLA06608-R334,1,39.514306,-78.156495,NA
NLA06608-R336,1,37.975524,-80.952867,NA
NLA06608-R34,1,40.269266,-78.68182,NA
NLA06608-R5:KATHRYN,1,46.39065,-88.7212,NA
NLA06608-R5:OTTAWA,1,46.08273,-88.76328,NA
NLA06608-R7101,1,42.52847,-100.678701,NA
NLA06608-R7103,1,42.57805,-100.69041,NA
NLA06608-R7104,1,42.5263,-100.7196,NA
NLA06608-R7106,1,40.62353,-96.58147,NA
NLA06608-R715,1,42.53472,-92.40046,NA
NLA06608-R716,1,42.47851,-92.38943,NA
NLA06608-R723,1,37.09864,-96.80408,NA
NLA06608-R728,1,38.79249,-95.97948,NA
NLA06608-R730,1,38.52431,-96.41351,NA
NLA06608-R733,1,38.50443,-94.68362,NA
NLA06608-R736,1,38.50736,-95.71258,NA
NLA06608-R746,1,38.1274,-94.8906,NA
NLA06608-R750,1,39.46904,-96.40872,NA
NLA06608-R759,1,38.95845,-98.49628,NA
NLA06608-R764,1,37.23424,-96.18253,NA
NLA06608-R767,1,37.72816,-90.91537,NA
NLA06608-R769,1,36.6373,-91.05436,NA
NLA06608-R770,1,37.38697,-91.26246,NA
NLA06608-R772,1,38.42954,-91.48077,NA
NLA06608-R775,1,38.22926,-90.53299,NA
NLA06608-R784,1,42.45833,-103.0799,NA
NLA06608-R788,1,42.54576,-100.72499,NA
NLA06608-R791,1,41.77982,-102.44689,NA
NLA06608-R792,1,41.73484,-102.43066,NA
NLA06608-R796,1,41.73332,-102.3979,NA
NLA06608-TX:10,1,30.744171,-98.371706,NA
NLA06608-TX:14,1,30.82503,-98.38148,NA
NLA06608-TX:15,1,32.439388,-98.999945,NA
NLA06608-TX:19,1,31.914988,-95.294496,NA
NLA06608-TX:22,1,32.040215,-94.447262,NA
NLA06608-TX:27,1,31.48691,-100.494563,NA
NLA06608-TX:29,1,31.02172,-97.565719,NA
NLA06608-TX:30,1,33.232197,-94.22611,NA
NLA06608-WI:LOWES,1,43.21793,-88.31148,NA
NLA06608-WI:SY,1,43.95872,-87.94372,NA
NLA12_MS-116,1,34.002321,-89.762622,1000001
NLA12_MS-R03,1,33.424506,-89.938903,1000010
NLA12_MS-119,1,32.923253,-90.012368,1000011
NLA12_VT-101,1,44.4472,-71.8139,1000013
NLA12_TX-141,1,31.70852,-94.36235,1000014
NLA12_TX-169,1,32.19814,-94.90857,1000015
NLA12_OR-133,1,43.59834,-123.27847,1000016
NLA12_OR-131,1,44.54702,-123.3458,1000017
NLA12_TX-158,1,26.0702,-97.5651,1000018
NLA12_ID-107,1,43.45932,-116.1424,1000019
NLA12_VT-102,1,44.71843,-72.23518,1000020
NLA12_OR-101,1,42.77272,-118.44643,1000021
NLA12_TX-135,1,26.62182,-98.06093,1000022
NLA12_WI-101,1,42.96618,-89.24687,1000023
NLA12_ID-151,1,43.1951,-114.59357,1000025
NLA12_TX-110,1,33.08004,-96.93451,1000026
NLA12_WI-102,1,43.9597,-88.44731,1000028
NLA12_ID-109,1,42.68712,-113.39513,1000029
NLA12_ID-111,1,42.214006,-114.888169,1000030
NLA12_VT-106,1,44.77782,-71.79939,1000032
NLA12_WI-152,1,42.59883,-88.61124,1000034
NLA12_WI-113,1,43.8135,-89.30314,1000039
NLA12_MI-151,1,42.69371,-84.53162,1000043
NLA12_WI-117,1,44.04256,-89.21638,1000044
NLA12_MI-139,1,42.38802,-84.90757,1000046
NLA12_MI-124,1,43.37293,-86.1442,1000047
NLA12_TX-117,2,33.06602,-95.73886,1000048
NLA12_OR-106,1,44.31744,-122.04558,1000049
NLA12_WI-136,1,43.05438,-88.45565,1000050
NLA12_MI-109,1,42.62375,-85.18965,1000052
NLA12_TX-109,1,32.0895,-95.89428,1000053
NLA12_VT-109,1,42.74702,-72.83404,1000054
NLA12_MI-136,1,43.36485,-85.37929,1000055
NLA12_MI-105,1,43.23549,-86.3027,1000056
NLA12_CA-R09,1,38.04726,-119.25892,1000057
NLA12_MI-167,1,42.92055,-84.20475,1000058
NLA12_WI-168,1,42.51397,-88.268,1000059
NLA12_TX-124,1,32.82543,-98.99079,1000060
NLA12_TX-148,1,33.27274,-98.15311,1000062
NLA12_WI-172,1,43.49694,-89.30856,1000063
NLA12_MI-108,1,42.07976,-86.20638,1000066
NLA12_ID-149,1,46.68818,-116.65021,1000067
NLA12_ID-148,1,46.21004,-116.83789,1000068
NLA12_ID-103,1,47.46703,-116.60612,1000069
NLA12_MI-104,1,42.37905,-86.04756,1000070
NLA12_VT-104,1,43.89182,-73.05322,1000071
NLA12_MI-120,1,41.79597,-86.47465,1000072
NLA12_TX-103,1,35.71128,-101.56682,1000073
NLA12_MI-152,1,42.75721,-85.63778,1000075
NLA12_MI-128,1,42.20434,-85.70832,1000076
NLA12_MI-168,1,42.78462,-85.114266,1000079
NLA12_MI-112,1,41.94382,-85.31645,1000080
NLA12_MI-115,1,42.183,-85.57172,1000081
NLA12_WI-131,1,45.972410000000004,-89.39159,1000082
NLA12_WI-154,1,45.39135,-89.17907,1000083
NLA12_NE-109,1,41.04609,-100.77833,1000084
NLA12_NE-103,1,40.35666,-100.67326,1000085
NLA12_NE-114,1,41.31279,-98.89063,1000086
NLA12_WA-106,1,46.49863,-122.40508,1000087
NLA12_NE-104,1,41.76522,-98.65727,1000088
NLA12_MI-117,1,42.62064,-83.50435,1000091
NLA12_MI-102,1,43.94694,-86.45161,1000092
NLA12_NE-133,1,42.1132,-98.56404,1000093
NLA12_MI-110,1,42.74529,-83.31104,1000094
NLA12_MI-129,1,43.95513,-84.99841,1000096
NLA12_VT-114,1,44.95187,-71.71525,1000097
NLA12_MI-123,1,41.88635,-84.59639,1000098
NLA12_MI-161,1,44.2352,-85.46822,1000099
NLA12_WI-166,1,43.19279,-90.42186,1000100
NLA12_MI-165,1,44.35585,-85.30804,1000101
NLA12_MI-162,1,46.46527,-85.7169,1000103
NLA12_MI-132,1,45.45154,-87.75816,1000105
NLA12_MI-118,1,46.14884,-88.8324,1000106
NLA12_WA-107,1,45.62006,-122.43208,1000107
NLA12_WI-112,1,45.62069,-88.0731,1000108
NLA12_WI-108,1,45.3192,-92.42664,1000109
NLA12_VT-101,2,44.44903,-71.81514,1000110
NLA12_MI-169,1,46.40072,-88.75388,1000111
NLA12_MI-148,1,45.94921,-87.9842,1000112
NLA12_WA-129,1,46.15515,-121.7016,1000113
NLA12_WI-155,1,45.38518,-92.4752,1000115
NLA12_WI-103,1,45.31432,-92.56254,1000116
NLA12_MI-137,1,46.27697,-88.06254,1000117
NLA12_WI-151,1,45.73399,-91.57191,1000118
NLA12_WI-127,1,44.76941,-91.9266,1000119
NLA12_MI-164,1,46.39873,-87.44822,1000120
NLA12_WI-104,1,45.99975,-89.52911,1000121
NLA12_ID-143,1,42.26403,-116.3111,1000122
NLA12_MI-116,1,47.13206,-88.31281,1000123
NLA12_ID-216,1,42.53204,-116.36713,1000126
NLA12_WI-129,1,43.42224,-87.95875,1000127
NLA12_NH-115,1,43.80791,-71.1195,1000130
NLA12_MI-141,1,46.69702,-88.08316,1000132
NLA12_WA-131,1,48.3939,-120.18445,1000134
NLA12_WI-107,1,43.54434,-89.37643,1000135
NLA12_WA-111,1,47.9186,-120.16365,1000136
NLA12_ID-214,1,42.16378,-113.9376,1000137
NLA12_WI-120,1,42.97236,-87.93643,1000138
NLA12_VT-115,1,44.42841,-72.22984,1000141
NLA12_WI-128,1,44.67998,-88.71533,1000144
NLA12_MI-138,1,45.74444,-84.41231,1000146
NLA12_WI-110,1,44.32343,-89.19051,1000147
NLA12_MI-122,1,45.12639,-84.18041,1000148
NLA12_MI-133,1,44.72878,-84.92738,1000152
NLA12_MI-107,1,45.41373,-84.83094,1000153
NLA12_WI-101,2,42.9665,-89.24718,1000154
NLA12_MI-106,1,45.16592,-84.9709,1000156
NLA12_MI-126,1,44.88617,-84.39859,1000157
NLA12_ID-221,1,46.63088,-114.38315,1000158
NLA12_ID-218,1,47.07352,-115.95774,1000159
NLA12_ID-180,1,47.51768,-115.7295,1000160
NLA12_MI-130,1,45.1353,-85.11193,1000161
NLA12_MI-103,1,44.42936,-83.9151,1000162
NLA12_MI-142,1,43.48668,-84.76847,1000163
NLA12_MI-101,2,43.21994,-85.46655,1000164
NLA12_MI-139,2,42.38801,-84.90759,1000166
NLA12_VT-110,1,44.74657,-72.59986,1000167
NLA12_MI-113,1,43.6209,-85.28384,1000168
NLA12_ID-220,1,45.26822,-116.20881,1000169
NLA12_ID-205,1,44.97057,-116.00008,1000170
NLA12_MI-145,1,43.79844,-85.30773,1000172
NLA12_MI-172,1,42.56756,-85.45134,1000173
NLA12_WI-138,1,45.19406,-90.44115,1000180
NLA12_WI-163,1,46.47431,-92.04238,1000185
NLA12_MI-177,1,44.86525,-86.0099,1000186
NLA12_WI-106,1,45.762525,-90.659699,1000188
NLA12_WI-171,1,45.73444,-92.53869,1000189
NLA12_FL-R04,1,29.23075,-81.90589,1000190
NLA12_MI-178,1,46.48352,-86.10345,1000191
NLA12_WI-147,1,46.34437,-91.75337,1000193
NLA12_WA-147,1,48.23028,-119.7758,1000194
NLA12_WI-176,1,45.41927,-87.91347,1000202
NLA12_WI-170,1,45.57698,-89.162,1000203
NLA12_WI-112,2,45.62119,-88.0728,1000204
NLA12_WY-151,1,41.20305,-106.2583,1000206
NLA12_WI-173,1,43.61047,-90.09147,1000207
NLA12_WI-188,1,42.73202,-88.94181,1000208
NLA12_OR-167,1,46.09828,-123.92776,1000211
NLA12_WI-142,1,46.25151,-90.36765,1000217
NLA12_WI-153,1,44.434367,-92.07105,1000218
NLA12_WI-183,1,46.18221,-90.98558,1000219
NLA12_WI-174,1,46.253953,-89.848558,1000220
NLA12_WI-122,1,43.17772,-90.67393,1000222
NLA12_WI-157,1,43.53898,-90.96032,1000223
NLA12_CA-143,1,37.564273,-121.995518,6160
NLA12_AZ-101,1,33.56291,-111.51788,6187
NLA12_ND-115,1,46.82646,-100.63453,6189
NLA12_AZ-118,1,33.382668,-111.88047,6192
NLA12_UT-103,1,41.51908,-111.73667,6194
NLA12_AZ-130,1,33.84633,-111.61886,6195
NLA12_FL-101,1,26.92838,-80.81813,6212
NLA12_UT-101,1,37.52415,-112.78218,6216
NLA12_ND-112,1,46.66431,-99.55935,6217
NLA12_FL-123,1,27.20703,-81.35124,6218
NLA12_FL-102,1,28.09351,-81.70651,6222
NLA12_GA-112,1,33.37347,-84.28461,6226
NLA12_UT-108,1,38.60116,-111.84152,6227
NLA12_FL-107,1,28.1698,-81.83552,6228
NLA12_FL-110,1,27.84198,-81.50917,6231
NLA12_FL-106,1,28.63923,-81.1357,6232
NLA12_FL-104,1,28.62976,-81.35774,6233
NLA12_CA-168,1,33.80183,-117.81332,6235
NLA12_OK-122,1,34.373954,-98.338654,6236
NLA12_WI-R11,1,45.24374,-88.7,6237
NLA12_KS-114,1,38.50598,-94.68132,6243
NLA12_OK-R01,1,34.48949,-96.98232,6249
NLA12_CA-106,1,33.079441,-115.512617,6250
NLA12_FL-114,1,28.621019,-81.389522,6251
NLA12_PA-102,1,40.11036,-75.86237,6252
NLA12_WI-R08,1,44.98523,-88.71753,6253
NLA12_AL-105,1,31.6207,-88.35047,6267
NLA12_OK-118,1,35.176258,-99.077094,6270
NLA12_CA-172,1,33.15978,-117.04603,6279
NLA12_AZ-127,1,35.28465,-112.15996,6281
NLA12_KY-101,1,36.68173,-83.70528,6284
NLA12_KY-107,1,37.6996,-84.22056,6285
NLA12_NC-107,1,35.3474,-78.62232,6286
NLA12_GA-101,1,31.05985,-81.41348,6293
NLA12_AL-101,1,33.2691,-87.42056,6300
NLA12_OK-R09,1,34.51905,-97.81433,6302
NLA12_KY-103,1,38.4801,-82.8712,6303
NLA12_OK-293,1,35.445839,-99.290301,6318
NLA12_NM-132,1,36.83189,-104.22652,6319
NLA12_SC-104,1,34.35666,-81.76221,6320
NLA12_SC-105,1,33.99945,-80.93054,6321
NLA12_SC-112,1,33.679725,-81.338714,6325
NLA12_SC-108,1,33.573366,-81.882166,6326
NLA12_NM-152,1,36.17769,-104.8177,6341
NLA12_CO-110,1,39.99506,-105.11174,6342
NLA12_ND-101,1,46.09849,-97.23514,6344
NLA12_KY-104,1,36.50354,-89.33721,6345
NLA12_KS-130,1,38.79878,-94.76633,6346
NLA12_PA-108,1,40.15453,-74.79297,6347
NLA12_NC-105,1,35.17917,-83.66882,6359
NLA12_NM-105,1,35.75939,-105.13904,6361
NLA12_SD-101,1,45.25527,-100.26079,6362
NLA12_NM-104,1,35.97575,-105.91711,6372
NLA12_KY-120,1,36.87607,-88.49124,6373
NLA12_KY-122,1,38.20749,-85.14007,6374
NLA12_TN-114,1,35.53464,-88.79394,6381
NLA12_TN-101,1,35.37112,-86.38432,6393
NLA12_TN-113,1,35.21265,-89.93542,6394
NLA12_TN-108,1,35.67331,-87.03217,6395
NLA12_KY-102,1,37.07252,-87.66496,6396
NLA12_SC-106,1,35.11017,-81.98324,6397
NLA12_NC-109,1,35.14874,-82.71729,6398
NLA12_NC-101,1,35.80574,-81.27306,6399
NLA12_NC-108,1,35.72544,-82.08369,6400
NLA12_SD-138,1,45.70236,-97.44025,6402
NLA12_NM-117,1,36.89536,-105.136,6403
NLA12_KS-108,1,39.63762,-95.4585,6404
NLA12_KY-114,1,37.33623,-86.156720000000007,6411
NLA12_NM-133,1,36.88343,-105.24752,6412
NLA12_MS-107,1,34.75448,-90.12229,6414
NLA12_MS-106,1,34.417214,-89.796971,6415
NLA12_IA-107,1,43.3894,-93.5023,6416
NLA12_SD-130,1,45.66679,-97.230988,6417
NLA12_KS-109,1,39.34901,-95.04203,6421
NLA12_SD-182,1,45.710137,-97.472,6422
NLA12_VA-109,1,37.35261,-79.92708,6424
NLA12_MT-113,1,47.88011,-112.31184,6427
NLA12_KY-117,1,38.21115,-85.40343,6428
NLA12_KS-103,1,39.00175,-95.78036,6437
NLA12_VA-116,1,36.93984,-79.9296,6438
NLA12_SD-166,1,45.68365,-97.445,6440
NLA12_SC-103,1,35.06335,-82.68426,6444
NLA12_SD-104,1,45.187477,-97.631754,6445
NLA12_SD-122,1,45.83609,-97.526394,6446
NLA12_UT-112,1,40.511365,-111.586058,6447
NLA12_UT-128,1,40.6415,-112.30594,6449
NLA12_PA-107,1,40.161231,-79.052467,6451
NLA12_KS-R02,1,38.12739,-94.89135,6456
NLA12_MO-109,1,39.15304,-91.87328,6462
NLA12_IA-132,1,42.83798,-93.69217,6464
NLA12_NC-116,1,36.13031,-79.83673,6469
NLA12_MN-145,1,45.18229,-92.8203,6470
NLA12_MN-118,1,44.94231,-94.03167,6471
NLA12_MN-111,1,45.06984,-93.12294,6472
NLA12_ND-104,1,47.61471,-100.83031,6475
NLA12_ND-118,1,46.36728,-99.39491,6476
NLA12_NM-150,1,36.71359,-108.15627,6477
NLA12_UT-104,1,41.37674,-112.09223,6478
NLA12_NV-106,1,39.4843,-118.7256,6481
NLA12_NV-101,1,41.93239,-119.17619,6482
NLA12_KS-125,1,39.1652,-94.78123,6485
NLA12_NM-134,1,36.8016,-108.10184,6500
NLA12_NM-138,1,35.98186,-108.92952,6501
NLA12_NC-103,1,35.05224,-79.20769,6504
NLA12_NM-129,1,35.35147,-103.51453,6507
NLA12_MO-107,1,36.59025,-89.2688,6517
NLA12_IL-R01,1,37.47735,-88.32822,6518
NLA12_KS-138,1,37.63303,-97.39722,6524
NLA12_OK-121,1,35.9992,-96.87766,6525
NLA12_MN-132,1,45.52968,-94.53248,6526
NLA12_UT-102,1,40.18843,-110.4653,6527
NLA12_IA-105,1,42.47935,-94.63545,6530
NLA12_NM-160,1,35.66385,-105.23472,6532
NLA12_IL-R04,1,37.51728,-88.44669,6533
NLA12_MS-101,1,31.70582,-91.37466,6534
NLA12_MS-102,1,31.89004,-90.60345,6535
NLA12_MS-104,1,33.13666,-90.3633,6536
NLA12_PA-101,1,40.359364,-78.134766,6537
NLA12_ND-139,1,47.90385,-101.05875,6538
NLA12_IA-120,1,42.6173,-95.18962,6541
NLA12_MT-104,1,47.5583,-112.4469,6542
NLA12_SD-114,1,43.57476,-97.058741,6543
NLA12_SD-115,1,42.719723,-96.803076,6544
NLA12_ND-146,1,48.91442,-100.43278,6546
NLA12_MN-120,1,46.96861,-95.64514,6547
NLA12_MN-122,1,45.00069,-94.33132,6548
NLA12_NH-108,1,43.36743,-71.24325,6549
NLA12_OK-101,1,34.9575,-96.708052,6550
NLA12_OK-291,1,35.4576,-94.99244,6551
NLA12_UT-110,1,40.87221,-109.13795,6552
NLA12_VA-108,1,37.21421,-78.61779,6553
NLA12_WV-102,1,38.82328,-80.5948,6554
NLA12_OK-108,1,35.52486,-96.321983,6555
NLA12_OK-135,1,35.409582,-95.931997,6556
NLA12_CA-174,1,37.91455,-121.60164,6558
NLA12_CA-116,1,41.226802,-122.3845,6559
NLA12_KS-R08,1,38.79325,-95.97984,6564
NLA12_ND-110,1,47.86436,-101.51443,6566
NLA12_VA-125,1,36.67841,-80.3974,6568
NLA12_KS-105,1,37.65496,-98.2599,6570
NLA12_IL-R03,1,37.4835,-88.32664,6571
NLA12_LA-101,1,31.66748,-91.50743,6572
NLA12_MN-137,1,47.118,-96.01099,6574
NLA12_UT-109,1,40.72438,-109.18235,6575
NLA12_NY-0104,1,43.629978,-73.427291,6576
NLA12_ND-162,1,48.55068,-99.92899,6577
NLA12_KS-R07,1,37.09907,-96.80353,6584
NLA12_GA-107,1,32.63886,-83.96722,6585
NLA12_TX-121,1,31.79848,-96.06251,6586
NLA12_VA-114,1,37.975146,-78.428054,6587
NLA12_WV-106,1,38.99844,-80.47625,6590
NLA12_ND-178,1,48.95727,-99.83498,6594
NLA12_CA-132,1,40.50817,-122.69374,6596
NLA12_ND-163,1,46.54297,-104.02715,6599
NLA12_NH-104,1,43.12913,-72.07913,6601
NLA12_MN-107,1,45.11686,-94.17382,6602
NLA12_LA-134,1,29.90114,-92.7515,6603
NLA12_IA-101,1,43.14272,-94.6594,6604
NLA12_KS-102,1,37.39579,-99.78541,6606
NLA12_TX-R02,1,31.16425,-94.23174,6608
NLA12_KS-124,1,37.39467,-96.84801,6609
NLA12_AZ-101,2,33.563720000000004,-111.5173,6612
NLA12_KS-R11,1,37.23443,-96.18173,6613
NLA12_MO-119,1,38.43759,-93.87632,6614
NLA12_NV-127,1,41.7588,-115.72411,6617
NLA12_NV-167,1,41.19791,-115.89524,6618
NLA12_TX-144,1,31.8887,-97.70187,6622
NLA12_LA-102,1,31.37753,-92.7412,6628
NLA12_WI-R06,1,46.13897,-89.55332,6633
NLA12_SD-168,1,45.463353,-102.399559,6634
NLA12_ND-186,1,48.57383,-103.66126,6636
NLA12_CA-157,1,37.37636,-120.42938,6642
NLA12_LA-105,1,31.29181,-92.74293,6643
NLA12_LA-161,1,31.49266,-92.68829,6644
NLA12_ND-108,1,46.36655,-99.50063,6645
NLA12_OK-134,1,36.93697,-96.0909,6646
NLA12_TX-165,1,33.84722,-95.56208,6647
NLA12_ND-126,1,48.75015,-102.94218,6654
NLA12_KS-101,1,39.33301,-97.37386,6656
NLA12_CA-121,1,36.07903,-118.912245,6659
NLA12_IA-109,1,43.48277,-95.18903,6660
NLA12_LA-103,1,30.53687,-92.4418,6661
NLA12_LA-152,1,30.83444,-92.47677,6662
NLA12_MN-102,1,47.06886,-92.0007,6663
NLA12_MT-109,1,48.48363,-107.57468,6664
NLA12_UT-105,1,40.95127,-111.40839,6665
NLA12_TX-117,1,33.06608,-95.73878,6666
NLA12_OR-110,1,43.37938,-123.27029,6667
NLA12_OK-120,1,36.8149,-96.04107,6668
NLA12_OK-104,1,36.377856,-96.180322,6669
NLA12_NH-101,1,43.83666,-71.0913,6670
NLA12_MI-R08,1,46.38151,-88.72379,6680
NLA12_SD-172,1,44.87054,-103.00243,6683
NLA12_SD-124,1,45.87106,-103.70699,6684
NLA12_SD-140,1,45.60417,-103.61317,6685
NLA12_MN-108,1,47.07401,-94.60194,6686
NLA12_CT-101,1,41.92274,-72.21877,6689
NLA12_NH-R04,1,43.0213,-72.01741,6690
NLA12_WV-101,1,39.46913,-79.49886,6692
NLA12_ND-155,1,48.35502,-102.13628,6693
NLA12_NY-0101,1,42.49514,-77.13604,6694
NLA12_OK-109,1,36.704459,-96.417926,6695
NLA12_MT-118,1,48.83542,-108.01296,6696
NLA12_ND-151,1,47.27329,-100.39759,6697
NLA12_WV-115,1,39.13218,-78.59752,6714
NLA12_NH-112,1,42.7396,-71.93807,6715
NLA12_MN-163,1,45.47016,-93.34734,6716
NLA12_ND-173,1,46.4044,-99.28809,6717
NLA12_LA-104,1,32.35488,-93.39837,6718
NLA12_NV-103,1,38.39763,-115.11638,6719
NLA12_NV-102,1,37.90764,-114.26856,6720
NLA12_MN-130,1,48.399879,-92.661354,6721
NLA12_KS-109,2,39.34909,-95.04175,6722
NLA12_LA-154,1,32.35134,-93.7704,6723
NLA12_LA-155,1,32.58066,-93.2584,6724
NLA12_UT-160,1,41.70265,-113.96002,6731
NLA12_TX-101,1,32.94486,-96.454457,6735
NLA12_MI-R09,1,46.0833,-88.76388,6741
NLA12_MT-138,1,47.76161,-108.43257,6742
NLA12_TX-160,1,32.84772,-96.88723,6744
NLA12_MO-104,1,37.650159,-90.584452,6746
NLA12_MO-117,1,37.910573,-90.63011,6747
NLA12_CO-124,1,39.93074,-104.974,6753
NLA12_LA-106,1,32.71169,-91.70226,6754
NLA12_LA-109,1,31.92012,-91.22633,6755
NLA12_TX-195,1,33.51895,-94.12343,6762
NLA12_IA-106,1,41.47125,-93.91265,6768
NLA12_ND-115,2,46.82609,-100.636,6774
NLA12_NV-141,1,39.541985,-119.777562,6775
NLA12_WI-140,1,43.00018,-89.29027,6776
NLA12_MD-102,1,39.21571,-76.85407,6777
NLA12_DE-105,1,38.56023,-75.62947,6780
NLA12_KS-126,1,37.49179,-95.07723,6781
NLA12_IA-R03,1,40.59808,-93.77084,6783
NLA12_IA-103,1,41.43827,-93.55247,6789
NLA12_VA-R01,1,37.04331,-80.8684,6792
NLA12_NV-193,1,39.10746,-119.90931,6793
NLA12_TX-187,1,32.41495,-96.06099,6794
NLA12_CO-102,1,38.99688,-108.0513,6795
NLA12_KS-106,1,37.19252,-95.98709,6796
NLA12_LA-141,1,31.27702,-91.63074,6797
NLA12_MN-105,1,47.9476,-91.3924,6798
NLA12_MT-126,1,48.984610000000004,-104.37423,6799
NLA12_NJ-107,1,41.246546,-74.522233,6800
NLA12_SD-106,1,45.442673,-97.268446,6804
NLA12_TX-157,1,32.84309,-94.04559,6805
NLA12_WV-113,1,38.49244,-79.31612,6806
NLA12_SD-110,1,45.452256,-97.668308,6808
NLA12_IL-110,1,40.48012,-88.10272,6809
NLA12_NH-105,1,42.73301,-72.10112,6812
NLA12_CT-115,1,41.711158,-72.33173,6813
NLA12_IA-R01,1,42.47895,-92.38902,6815
